"","leftEar_x","leftEar_y","leftEar_p","leftShoulder_x","leftShoulder_y","leftShoulder_p","neck_x","neck_y","neck_p","nose_x","nose_y","nose_p","rightEar_x","rightEar_y","rightEar_p","rightShoulder_x","rightShoulder_y","rightShoulder_p","spineLower_x","spineLower_y","spineLower_p","spineMid_x","spineMid_y","spineMid_p","spineUpper_x","spineUpper_y","spineUpper_p","tailBase_x","tailBase_y","tailBase_p","Movement_leftEar","Movement_leftShoulder","Movement_neck","Movement_nose","Movement_rightEar","Movement_rightShoulder","Movement_spineLower","Movement_spineMid","Movement_spineUpper","Movement_tailBase","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75"
"316",445.94748,193.15842,0.77850145,467.4605,145.69989,0.77728987,426.90955,140.6572,0.969691,448.46204,129.52814,0.90970695,450.99274,105.13156,0.75157124,500.2752,127.11731,0.7271982,433.60858,95.26945,0.5850452,505.75333,75.07046,0.7195713,590.4176,107.6218,0.9340999,814.53406,157.64806,0.82799226,0.077057734,0.04731576,0.04955272,0.15708596,0.15305908,0.035784446,0.1680208,0.04056173,0.053767074,26.06561,26.847816,2.6847816,0.035784446,26.06561,1.3629070706665516,2.725814141333103,0.5713908776640892,2.856954388320446,0.48182762910922367,2.890965774655342,0.797037986772401,5.579265907406807,0.4253624714910984,6.380437072366476,7.980667,0.79806674,0,0,3
"317",447.97168,192.59688,0.75743383,471.01895,147.07948,0.7956276,427.65598,140.9328,0.95134205,448.607,129.28427,0.9416884,451.92447,104.50835,0.76282245,500.4018,126.361336,0.68215513,444.85324,83.1549,0.5864747,505.7118,74.78576,0.74460465,586.7326,105.42662,0.940302,814.574,158.95465,0.76866925,0.070021525,0.12721713,0.026522834,0.009456542,0.03736489,0.025549967,0.55096346,0.009590408,0.14297645,0.043573484,1.0432366,0.10432366,0.009456542,0.55096346,1.394552607089281,2.789105214178562,0.5829241789877415,2.9146208949387074,0.4935463418563207,2.961278051137924,0.42789849106754574,2.9952894374728203,0.4248647434016069,6.372971151024103,7.9311204,0.79311204,0,0,3
"318",447.99304,194.15555,0.8267022,471.698,148.66672,0.8506671,429.0625,143.21808,0.9525342,449.4969,131.60547,0.94629264,452.5338,106.68766,0.8217312,499.93134,126.91521,0.7078513,434.93842,95.57987,0.6680914,506.18057,76.50185,0.73820204,588.9938,106.37311,0.9170659,814.6798,160.98064,0.7448019,0.051960547,0.05754629,0.089447744,0.082864456,0.075429946,0.024223609,0.5298676,0.05929878,0.081709005,0.067624934,1.1199728,0.111997284,0.024223609,0.5298676,0.10816047340631485,0.2163209468126297,0.5975867666304111,2.9879338331520557,0.5044363631556431,3.026618178933859,0.4390393335904394,3.0732753351330757,0.42446996296445527,6.367049444466829,8.17394,0.81739396,0,0,4
"319",448.1264,194.67703,0.84477305,471.59192,148.84984,0.86285603,428.83344,142.85504,0.94207716,449.45517,131.80539,0.9416088,453.45798,107.29594,0.79667324,499.8596,127.2122,0.69988567,436.26773,95.594215,0.634816,506.71436,76.77462,0.73952127,589.2017,106.65825,0.9505129,814.959,161.82611,0.7621345,0.017942231,0.0070542325,0.0143087655,0.006807563,0.036879364,0.010184429,0.044313084,0.019981375,0.011763751,0.029679121,0.1989139,0.01989139,0.006807563,0.044313084,0.06594433728605509,0.13188867457211018,0.5924052957445383,2.9620264787226915,0.5013042039548358,3.0078252237290144,0.43521565278725965,3.0465095695108175,0.41860408472518124,6.279061270877719,8.174859,0.8174859,0,0,3
"320",446.17532,192.20831,0.63279885,471.0968,149.32831,0.83724844,428.7626,142.6895,0.9439732,449.40253,131.82036,0.9302522,453.1658,107.06427,0.8167006,500.03146,127.130325,0.68870455,435.9007,95.303246,0.66158164,510.48917,77.61115,0.7317568,587.3685,105.46905,0.9662718,364.7709,796.0707,0.6757495,0.104887724,0.02295102,0.006001984,0.0018243215,0.0124291675,0.006345942,0.015612605,0.12887971,0.07283763,25.925867,26.297638,2.6297638,0.0018243215,25.925867,1.3248276161029935,2.649655232205987,1.1101515460759401,5.550757730379701,0.9319650533919533,5.59179032035172,0.8053698664797204,5.637589065358043,0.5870647627860308,8.805971441790462,7.885037,0.7885037,0,0,5
"321",446.48508,192.46231,0.69599146,469.69284,151.37714,0.8208637,428.56488,143.55284,0.8884736,449.02585,133.46425,0.90747714,453.3987,108.48259,0.7625972,500.30865,127.372734,0.6714767,435.74185,96.39453,0.67257035,507.82565,76.19467,0.7286792,588.7589,106.378975,0.9411662,815.39246,161.84276,0.7725504,0.013352572,0.082790256,0.029523144,0.05621647,0.047910538,0.012274497,0.036759514,0.100558005,0.055388797,25.933779,26.368553,2.6368554,0.012274497,25.933779,2.6333096027374268,5.2666192054748535,1.1005663085728883,5.502831542864442,1.364602182370921,8.187613094225526,1.1755208120282208,8.228645684197545,0.7559765327721835,11.339647991582751,7.8618464,0.78618467,0,0,4
"322",446.1542,192.16466,0.64208966,469.31573,150.68379,0.8078117,427.88852,143.3162,0.8617911,445.66373,133.3867,0.8931989,452.64005,108.314064,0.77071625,500.28287,126.81228,0.68438554,435.14255,96.16557,0.70307016,506.63983,76.045204,0.7847833,589.5933,107.00031,0.92977124,813.4328,161.62115,0.7800057,0.014835147,0.02630874,0.023885535,0.11210052,0.025905307,0.01870161,0.021385023,0.039840143,0.034677938,0.065738186,0.38337815,0.038337816,0.014835147,0.11210052,1.3375965896993876,2.675193179398775,1.0873691391199827,5.436845695599914,0.9235282264028987,5.541169358417392,1.175135844254068,8.225950909778476,0.7545963494728009,11.318945242092013,7.857624,0.7857624,0,0,3
"323",445.4326,191.80139,0.64545554,469.14322,150.49843,0.8113875,427.901,143.19124,0.8798695,445.7226,133.36714,0.9018407,452.73325,108.29836,0.775911,500.2212,126.72991,0.6882419,435.11597,96.4163,0.70897555,507.6743,76.532845,0.78137356,589.46387,107.31405,0.9645199,813.14996,162.0823,0.7891405,0.026929861,0.008440738,0.0041858694,0.0020677827,0.0031504668,0.0034299733,0.0084043285,0.038120992,0.011313168,0.018032597,0.12407578,0.012407578,0.0020677827,0.038120992,0.025372696574777365,0.05074539314955473,1.0674511978402734,5.337255989201367,0.9082088788660864,5.449253273196518,0.7933681337162852,5.553576936013997,0.7489544633155067,11.234316949732602,7.9467163,0.79467165,0,0,3
"324",445.8808,191.13133,0.59643286,469.03577,150.31758,0.794088,426.90787,142.59879,0.85899895,445.56924,133.1622,0.8904636,452.90237,107.9301,0.8022151,499.93134,126.08331,0.69982123,435.33652,96.523026,0.6632918,505.74127,75.43217,0.8192102,588.6103,106.51378,0.95387346,814.9968,162.49358,0.77070206,0.026871568,0.0070120306,0.038547445,0.00853211,0.013508114,0.023619825,0.008167232,0.074147254,0.03900178,0.06307003,0.30247736,0.030247737,0.0070120306,0.074147254,0.021327657159417868,0.042655314318835735,1.0695224670693277,5.347612335346639,0.8945839543205997,5.367503725923598,0.7827858585598213,5.479501009918749,0.7442060386762023,11.163090580143034,7.8490973,0.7849097,0,0,3
"325",445.25116,192.75443,0.69929254,468.78036,150.84288,0.7874675,427.14774,143.37924,0.8441634,445.52396,133.88895,0.89735967,453.19626,108.47167,0.79875845,499.5215,126.53131,0.6971787,434.8815,97.10366,0.68523234,505.89816,75.521576,0.83260065,589.4939,107.430664,0.92972416,814.9721,162.54433,0.7808034,0.058031358,0.019469893,0.027216196,0.024271844,0.020539092,0.020238994,0.024589466,0.0060192924,0.042445235,0.0018816888,0.24470305,0.024470305,0.0018816888,0.058031358,0.02735902089625597,0.05471804179251194,0.5484637597575783,2.742318798787892,0.8953471067361534,5.37208264041692,0.770282004427697,5.391974030993879,0.5666173834974567,8.49926075246185,7.9525805,0.79525805,0,0,3
"326",445.3871,191.20016,0.6044725,468.31958,150.52185,0.8244803,427.07294,143.19685,0.87531495,445.23,133.38457,0.88412905,453.04025,108.53164,0.7832381,499.7183,126.40514,0.6974883,435.28485,96.62758,0.6821706,507.18045,76.20616,0.8386557,589.30566,107.0667,0.93873346,815.0161,162.27704,0.812175,0.05200642,0.01871965,0.0065710074,0.019459425,0.0055711432,0.0077916984,0.020799194,0.04845294,0.013658474,0.009029553,0.2020595,0.02020595,0.0055711432,0.05200642,0.022338127717375755,0.04467625543475151,0.02513387706130743,0.12566938530653715,0.4604207915253937,2.7625247491523623,0.7703269415401987,5.392288590781391,0.5656970210994283,8.485455316491425,7.9408584,0.79408586,0,0,3
"327",445.81113,189.35979,0.595795,469.19855,148.89401,0.79487324,427.10147,142.6371,0.91922927,445.46313,132.59485,0.90008986,453.2497,107.89168,0.78965193,500.52228,125.646,0.70642215,435.3036,96.606514,0.659642,506.45444,75.62347,0.8261805,588.9313,106.92635,0.91436374,364.77737,795.2574,0.75463384,0.06295326,0.06166613,0.018682675,0.027446963,0.022445401,0.036858384,0.000939757,0.031030964,0.013327742,25.892492,26.167843,2.6167843,0.000939757,25.892492,1.3184951422736049,2.6369902845472097,0.5408231807872653,2.7041159039363265,0.4570756199148794,2.7424537194892764,0.7684727261907288,5.379309083335102,0.7370388329649965,11.055582494474947,7.860882,0.78608817,0,0,3
"328",447.89966,187.55853,0.6088128,469.60495,148.55595,0.7856802,427.32043,142.30002,0.9419936,447.98624,131.2157,0.90184855,453.3035,107.89812,0.7888411,500.7008,125.10098,0.68969417,435.86615,96.26597,0.6511717,507.18207,75.479195,0.8154844,589.0441,107.68605,0.93573046,364.5199,795.6432,0.7927118,0.091932826,0.017620903,0.013398561,0.09584767,0.0018062149,0.019117186,0.021920213,0.024726517,0.025601119,0.015461006,0.3274322,0.03274322,0.0018062149,0.09584767,1.3247637767344713,2.6495275534689426,0.544890309125185,2.724451545625925,0.45614318720375496,2.73685912322253,0.39645670553935425,2.77519693877548,0.7366427578652899,11.049641367979348,7.9119687,0.7911969,0,0,3
"329",447.7833,188.46252,0.612362,469.8047,149.4311,0.78615385,428.44016,143.38681,0.8938986,448.62033,132.10718,0.90718573,453.16547,108.08641,0.80824906,503.36078,128.35127,0.6859709,434.40308,97.40142,0.7214958,506.6656,75.11136,0.8097505,588.6301,107.22253,0.87318933,364.24554,795.75116,0.8427925,0.030381674,0.029921882,0.05201379,0.03646629,0.0077822437,0.13999937,0.061732724,0.021135919,0.02071638,0.009827816,0.40997806,0.040997807,0.0077822437,0.13999937,0.03687051311135292,0.07374102622270584,0.5470403231680393,2.7352016158401966,0.46090822542707127,2.7654493525624275,0.3968367043084332,2.7778569301590323,0.7363226953273018,11.044840429909527,7.9410486,0.7941049,0,0,3
"330",446.54135,189.01952,0.60199755,469.29922,149.69592,0.7600729,427.0947,142.80217,0.89018774,445.55737,132.81819,0.8938048,452.99088,107.59767,0.80666476,503.91656,128.50996,0.69966894,434.245,97.61082,0.71557,506.2811,75.090515,0.7764069,588.98737,107.42109,0.91073227,815.0953,163.04683,0.85526025,0.045370854,0.019021045,0.048899718,0.10481333,0.01729958,0.019266585,0.008745568,0.012835185,0.01362378,25.89681,26.186686,2.6186686,0.008745568,25.89681,1.3298331815749407,2.6596663631498814,1.0658799733966589,5.3293998669832945,0.8923116953422626,5.3538701720535755,0.7691597012536866,5.384117908775806,0.9081650930767258,13.622476396150887,7.910366,0.7910366,0,0,3
"331",447.7527,188.46454,0.6220825,469.08646,149.69977,0.7634429,426.79614,142.6373,0.89877355,445.2781,132.41306,0.88354605,452.2824,107.41017,0.8086446,504.27597,128.47073,0.7202894,434.07147,97.07726,0.7180937,508.8794,75.15719,0.7374459,589.1319,107.397736,0.91909796,815.03064,163.06364,0.87664247,0.044413846,0.0070934435,0.011368411,0.016402064,0.024428574,0.012051341,0.018702054,0.08663841,0.004880195,0.0022262556,0.2282046,0.02282046,0.0022262556,0.08663841,1.320744507946074,2.641489015892148,1.0664028752595187,5.332014376297593,0.8920367211103439,5.352220326662064,0.7680986616760492,5.376690631732345,0.7307010202979048,10.960515304468572,7.948059,0.7948059,0,0,4
"332",447.15317,189.23875,0.6398111,469.4331,148.92032,0.7481086,426.8733,141.76173,0.9126259,448.31818,131.176,0.8770656,453.21643,107.540855,0.8002939,503.83502,127.28958,0.6978714,434.87912,96.9834,0.7411612,506.35315,75.56689,0.7650533,589.0546,107.389206,0.8873142,364.77133,795.2182,0.81792855,0.032639984,0.02843525,0.029298563,0.10940416,0.0314373,0.04202587,0.027102794,0.08530838,0.002591329,25.870462,26.258705,2.6258705,0.002591329,25.870462,1.3243454629555345,2.648690925911069,1.0682201016694308,5.341100508347154,1.3263141404216487,7.957884842529893,1.1397272561277663,7.978090792894363,0.8988041405255596,13.482062107883394,7.8872337,0.78872335,0,0,4
"333",447.12183,189.97432,0.6751926,469.83597,148.41077,0.7316178,426.76718,141.23515,0.9150169,445.08832,131.2483,0.8864608,452.99054,107.25678,0.78413326,504.38443,128.2112,0.7162429,436.23087,95.50046,0.68344975,510.1693,75.81692,0.7827994,589.00854,107.83071,0.88224584,364.90118,795.26636,0.7755747,0.024541086,0.02165234,0.017905511,0.107688926,0.012097943,0.03576504,0.06688572,0.12747814,0.0147967925,0.0046164785,0.43342796,0.043342795,0.0046164785,0.12747814,1.3346066307276487,2.6692132614552975,1.0703400168567896,5.351700084283948,0.8974072172616919,5.384443303570151,1.1430325196789843,8.00122763775289,0.894227174607416,13.41340761911124,7.832734,0.7832734,0,0,4
"334",447.27344,190.5446,0.6874754,469.58716,148.59647,0.74879634,427.0867,141.70575,0.9067059,447.89655,131.12794,0.8903358,452.89642,107.68427,0.77493405,504.3605,128.03146,0.699078,435.85318,95.85968,0.7121314,509.42236,76.10128,0.8028393,587.7517,106.56889,0.9041966,365.46674,795.33923,0.78039134,0.019669704,0.010348946,0.018960584,0.093693525,0.014590932,0.0060439585,0.017374538,0.026641525,0.059365354,0.019007592,0.28569666,0.028569665,0.0060439585,0.093693525,0.03595623001456261,0.07191246002912521,1.0678543884307146,5.339271942153573,0.8967116248483459,5.3802697490900755,0.773287566910897,5.413012968376279,0.8948057262226939,13.422085893340409,7.906884,0.7906884,0,0,4
"335",446.78366,192.44943,0.7371699,468.9064,149.69963,0.78510183,427.02344,142.54039,0.86962557,445.20132,132.91878,0.8866228,453.62238,108.39555,0.7845448,500.9377,124.41269,0.70713246,436.7264,95.61836,0.6781393,506.65854,76.58565,0.8197331,588.1045,107.22216,0.87612206,364.58035,795.11127,0.8142317,0.065559655,0.04321009,0.027901154,0.10786461,0.03387767,0.16603556,0.030198691,0.093531564,0.02474792,0.030507624,0.62343454,0.062343456,0.02474792,0.16603556,0.04545656032860279,0.09091312065720558,0.5565893683582545,2.782946841791272,0.9002692330007752,5.401615398004651,0.7775161721344505,5.4426132049411535,0.7236443671708306,10.854665507562459,7.9584236,0.79584235,0,0,3
"336",447.0866,191.86206,0.70901114,467.84003,147.22342,0.7305612,426.38696,142.03062,0.8604335,444.44116,132.01503,0.8676723,458.0906,105.86728,0.7681284,505.31354,128.03244,0.7095811,435.39447,96.07894,0.68513405,506.63766,77.194,0.8260126,586.8268,106.25453,0.76442486,365.14264,796.8314,0.8007898,0.022029856,0.08986892,0.027181713,0.039364483,0.17113109,0.18929821,0.046977494,0.020290356,0.053425416,0.060324077,0.71989167,0.071989164,0.020290356,0.18929821,0.06716630980372429,0.13433261960744858,0.5664231091737747,2.8321155458688736,0.4758226675912738,2.8549360055476427,0.7819435088230031,5.473604561761022,0.552653287164867,8.289799307473004,7.721749,0.7721749,0,0,4
"337",446.78058,191.68912,0.69125247,467.77737,147.4266,0.7000384,425.7608,142.54512,0.80688274,443.61548,132.80382,0.82818484,453.10074,108.592026,0.7632572,505.21555,128.33217,0.7160936,436.00308,95.88555,0.6520753,507.03195,77.4098,0.8228683,588.3499,106.70497,0.8017733,364.89813,796.6432,0.8011667,0.011717216,0.007087541,0.027014026,0.038063392,0.18951115,0.010511344,0.021286624,0.014982614,0.052944705,0.010285645,0.38340428,0.038340427,0.007087541,0.18951115,0.055164795368909836,0.11032959073781967,0.048917101323604585,0.24458550661802292,0.4784093288083871,2.8704559728503227,0.4133252046470131,2.893276432529092,0.5526534612601002,8.289801918901503,7.5835924,0.75835925,0,0,4
"338",447.10498,190.99632,0.65760034,470.32574,147.52136,0.72383785,425.8648,142.3873,0.81620467,443.19955,132.56288,0.8288971,452.1559,108.97876,0.74989545,502.81805,125.77466,0.68092024,436.34775,95.71498,0.6816879,507.61267,77.091095,0.8043698,588.1614,106.84278,0.79962724,364.599,796.54456,0.79823905,0.025499482,0.08500438,0.0063003073,0.016022315,0.034030315,0.1168514,0.01281876,0.02208081,0.007784454,0.010499162,0.33689138,0.033689138,0.0063003073,0.1168514,0.03601478226482868,0.07202956452965736,0.0469863697886467,0.2349318489432335,0.04637910736103853,0.27827464416623116,0.41487787291407585,2.904145110398531,0.5540722319235404,8.311083478853106,7.54128,0.754128,0,0,5
"339",446.316,191.84778,0.70573944,470.69827,148.1478,0.7556414,426.7779,141.8237,0.8011544,444.65115,132.43735,0.8300896,453.15756,108.25133,0.7654589,502.46765,125.86733,0.71997195,436.52704,95.44876,0.6756073,507.5311,77.31861,0.8291311,588.2985,106.80488,0.8050911,364.4067,796.68915,0.81144416,0.038693264,0.024294425,0.035767294,0.048567235,0.04126414,0.012081697,0.010698822,0.008056594,0.004742907,0.008019619,0.23218599,0.023218598,0.004742907,0.048567235,0.028453867882490158,0.056907735764980316,0.045916156470775606,0.22958078235387802,0.043025074526667595,0.25815044716000557,0.04307046319757189,0.30149324238300323,0.5536036226898432,8.304054340347648,7.699329,0.76993287,0,0,3
"340",445.50546,192.58693,0.7748175,470.45935,149.0476,0.80854154,427.79382,142.31114,0.78932613,448.47394,132.47047,0.85554266,453.0336,108.34506,0.8009993,504.33783,129.4832,0.711541,435.89172,96.20692,0.67630124,510.29242,77.88607,0.8095375,588.26636,106.67979,0.8283082,364.26227,797.25836,0.7900088,0.036565475,0.031033015,0.037560526,0.12743093,0.0051803985,0.135696,0.032971796,0.09396754,0.004305361,0.019575132,0.52428615,0.052428614,0.004305361,0.135696,0.03782360628247261,0.07564721256494522,0.04393318817019463,0.21966594085097313,0.04700156611700853,0.28200939670205116,0.044368437358311245,0.3105790615081787,0.555467509975036,8.33201264962554,7.844924,0.7844924,0,0,2
"341",445.01843,193.10439,0.80603534,469.4035,149.70882,0.80804336,426.9371,142.00491,0.82110393,444.89566,132.84738,0.87708735,453.51157,107.95065,0.801214,504.42816,129.62982,0.6690801,436.88846,95.30127,0.67120135,509.9402,77.76417,0.80705124,588.27167,106.729095,0.8250367,364.2523,797.0173,0.7755057,0.023686823,0.04152657,0.030326832,0.119935766,0.02065619,0.00574048,0.04489094,0.01242439,0.0016531291,0.0080431765,0.3088843,0.030888429,0.0016531291,0.119935766,0.04165852162986994,0.08331704325973988,0.035713041201233864,0.17856520600616932,0.04175906162708998,0.25055436976253986,0.044699689373373985,0.3128978256136179,0.556179675211509,8.342695128172636,7.8613586,0.78613585,0,0,2
"342",444.2297,193.65318,0.8062281,469.3027,150.35187,0.78387696,427.55917,142.18777,0.81446165,444.96436,132.8072,0.87647235,453.64868,107.8697,0.8069915,504.9829,129.65834,0.6668207,436.95004,95.50853,0.69179034,510.3046,77.22555,0.8235968,588.24225,106.99222,0.8585127,364.28268,797.30237,0.8023258,0.03202896,0.021696784,0.021613004,0.002652704,0.0053076935,0.018516036,0.007207204,0.021677086,0.008825403,0.009557032,0.14908192,0.014908192,0.002652704,0.03202896,0.02289831032976508,0.04579662065953016,0.031026594154536725,0.15513297077268362,0.032245566292355456,0.19347339775413275,0.037923223072929044,0.2654625615105033,0.38272126571585735,5.74081898573786,7.9310775,0.79310775,0,0,2
"343",444.61948,193.24786,0.8202118,469.4368,149.83533,0.7820191,427.4605,141.86244,0.8217442,445.02896,132.3687,0.8704359,454.07803,107.54884,0.77524155,505.4185,129.3124,0.70621824,437.62802,94.52181,0.6689829,510.30637,76.896774,0.862285,589.1582,107.18947,0.8699982,364.7433,797.4146,0.79957324,0.018744027,0.01778874,0.011332146,0.014774692,0.017866492,0.01854146,0.03990636,0.010959276,0.03123176,0.015802694,0.19694766,0.019694766,0.010959276,0.03990636,0.017301478888839483,0.034602957777678967,0.028227719850838183,0.14113859925419092,0.029137956133733194,0.17482773680239916,0.03045259482626404,0.21316816378384829,0.3818513688320915,5.727770532481372,7.976711,0.7976711,0,0,2
"344",444.94882,192.433,0.8030082,469.35983,149.49063,0.7772056,427.62625,141.84271,0.8318919,448.18756,132.08778,0.8740978,453.71234,107.90942,0.77827287,505.51456,129.02936,0.6981463,437.67493,94.625084,0.7063829,509.3795,76.38608,0.8116343,589.24255,107.45761,0.87360156,814.9685,163.19286,0.8020781,0.029296828,0.011772803,0.0055637043,0.10570224,0.017118655,0.009963171,0.0037808183,0.03527538,0.0093699,25.925962,26.153807,2.6153808,0.0037808183,25.925962,1.317537765018642,2.635075530037284,0.5466601530089974,2.733300765044987,0.45941989387695986,2.7565193632617593,0.39860121440142393,2.7902085008099675,0.5534768993034959,8.302153489552438,7.9563193,0.79563195,0,0,2
"345",445.20868,192.59628,0.8024093,469.3773,149.12767,0.75174105,427.26608,141.63197,0.8023867,444.4946,132.05356,0.867589,453.41626,108.27249,0.8090529,505.04404,129.208,0.6918432,437.80753,94.615944,0.6987052,508.86572,76.89644,0.7812347,588.78644,107.156395,0.87108684,814.7636,163.00941,0.86979264,0.010229995,0.012112678,0.013909722,0.12310404,0.015616512,0.016776288,0.0044304505,0.02413897,0.018220035,0.009167129,0.24770583,0.024770584,0.0044304505,0.12310404,1.320075673982501,2.640151347965002,0.5411285469308496,2.7056427346542478,0.45967855816707015,2.758071349002421,0.39732713531702757,2.781289947219193,0.3805503678197662,5.708255517296493,7.9458413,0.79458416,0,0,2
"346",445.4175,192.74251,0.8224874,469.63013,148.5394,0.7342043,426.24188,141.43105,0.8125938,443.97086,131.97145,0.86865264,453.20236,108.19507,0.811049,504.1077,129.15291,0.67650163,437.55774,94.69091,0.6848514,507.28687,76.914825,0.7657625,588.7,107.21089,0.8776869,814.6836,162.97395,0.87665373,0.008497873,0.021343518,0.03479078,0.01767132,0.007582624,0.031265307,0.008693113,0.05263215,0.0034057652,0.002917428,0.18879989,0.01887999,0.002917428,0.05263215,0.02182528655976057,0.04365057311952114,0.5387268589809537,2.6936342949047685,0.4540871206360559,2.724522723816335,0.39670733402350117,2.7769513381645083,0.38028766978532075,5.704315046779811,7.9304433,0.7930443,0,0,3
"347",446.1951,192.5038,0.77396125,468.86417,149.27998,0.73486644,425.94678,141.67265,0.80070645,443.69806,131.74612,0.87263614,453.10834,107.55282,0.8060243,504.01666,129.22527,0.6730228,437.32202,94.55222,0.65288544,507.34756,76.66276,0.7708132,588.9083,107.14412,0.880821,815.0298,163.14534,0.8735577,0.027113438,0.035514664,0.012713125,0.011794069,0.021636538,0.0038762437,0.009116346,0.008642433,0.0072917654,0.012876417,0.15057504,0.015057504,0.0038762437,0.035514664,0.016968746669590473,0.033937493339180946,0.5387567214667797,2.6937836073338985,0.4514486331803103,2.708691799081862,0.39136860399906126,2.7395802279934287,0.20623347231497366,3.093502084724605,7.839295,0.78392947,0,0,3
"348",446.41046,194.034,0.8023992,468.50427,149.21602,0.7233125,425.5715,141.88771,0.7962507,443.19513,131.81064,0.8624749,452.91977,107.62243,0.77982235,501.587,124.98869,0.6499876,437.05286,94.84223,0.63779557,506.43506,76.10194,0.7700744,588.7944,106.90797,0.8473009,814.47296,163.05681,0.8702131,0.05150927,0.012184464,0.01441761,0.016901689,0.0067002126,0.16279428,0.013189001,0.035702292,0.008740282,0.018793928,0.34093302,0.0340933,0.0067002126,0.16279428,0.024575402960181236,0.04915080592036247,0.5416364286094904,2.708182143047452,0.45464615151286125,2.7278769090771675,0.39182644297501873,2.742785100825131,0.20561683941632508,3.0842525912448764,7.739631,0.7739631,0,0,3
"349",446.5175,193.6982,0.8002948,468.69128,149.01878,0.72684395,425.5992,141.77434,0.8264281,443.19315,131.32141,0.85457885,452.6682,106.823204,0.77206194,504.95346,128.71687,0.6650121,436.09094,95.49133,0.6485336,505.7626,76.505066,0.7719951,589.19366,107.29151,0.8590415,814.5287,162.95691,0.8846452,0.011748103,0.00905999,0.0038903349,0.01630771,0.027929297,0.16743937,0.038681194,0.02613446,0.018455375,0.003813012,0.32345885,0.032345884,0.003813012,0.16743937,0.03321959264576435,0.0664391852915287,0.02502945251762867,0.12514726258814335,0.4567546710992853,2.7405280265957117,0.3943175418036325,2.7602227926254272,0.20586858733246724,3.0880288099870086,7.809436,0.7809436,0,0,3
"350",446.47354,193.68277,0.80758303,468.3264,148.86992,0.72237337,425.51254,141.66806,0.79991037,443.20435,131.16531,0.84531593,456.37323,105.25934,0.76617336,504.74872,128.1864,0.6867506,434.91534,96.51734,0.64102036,508.7875,76.35248,0.8272214,588.5967,106.692856,0.85526145,814.6197,163.13817,0.8644232,0.0015524789,0.013136538,0.0045712357,0.0052166227,0.13405152,0.018953739,0.052012015,0.10095828,0.028181547,0.006760712,0.36539468,0.03653947,0.0015524789,0.13405152,0.03444267623126507,0.06888535246253014,0.02738322950899601,0.13691614754498005,0.026947788583735626,0.16168673150241375,0.39672392792999744,2.777067495509982,0.20414832153668006,3.062224823050201,7.816033,0.7816033,0,0,3
"351",446.54004,193.46997,0.80865055,469.15863,148.36937,0.6996299,425.69092,141.45291,0.7837843,443.36725,131.29842,0.82714725,457.0065,105.72086,0.7848563,504.7428,127.78987,0.7138837,435.49042,96.31232,0.637889,508.48874,76.19343,0.8030594,588.59814,107.0249,0.8672311,814.77625,162.74524,0.8531466,0.007431569,0.032372504,0.009315864,0.007012179,0.02612016,0.013219145,0.020350931,0.011282172,0.011068325,0.014098967,0.15227184,0.015227184,0.007012179,0.032372504,0.025883326306939125,0.05176665261387825,0.026652668416500092,0.13326334208250046,0.025357221874097984,0.1521433312445879,0.02527341645743166,0.1769139152020216,0.2003641895328959,3.0054628429934382,7.779278,0.77792776,0,0,3
"352",446.6753,193.39087,0.8182712,469.2718,147.37654,0.7081336,425.87973,140.78891,0.78147674,443.49258,130.33215,0.82995486,456.87146,104.79425,0.7918211,501.90576,124.34121,0.6926183,442.50296,87.16284,0.58413386,506.44833,76.409744,0.78911793,588.7038,106.889145,0.85603094,814.7939,162.98659,0.8637689,0.0052228854,0.033308543,0.023010818,0.03247859,0.031213375,0.14885505,0.3842578,0.06839466,0.005734147,0.0080664,0.7405423,0.07405423,0.0052228854,0.3842578,0.04464070498943329,0.08928140997886658,0.038452012836933135,0.19226006418466568,0.0345529280602932,0.20731756836175919,0.032313936789120944,0.22619755752384663,0.20274510948608318,3.041176642291248,7.7153273,0.7715327,0,0,3
