Unnamed: 0,leftEar_x,leftEar_y,leftEar_p,leftShoulder_x,leftShoulder_y,leftShoulder_p,neck_x,neck_y,neck_p,nose_x,nose_y,nose_p,rightEar_x,rightEar_y,rightEar_p,rightShoulder_x,rightShoulder_y,rightShoulder_p,spineLower_x,spineLower_y,spineLower_p,spineMid_x,spineMid_y,spineMid_p,spineUpper_x,spineUpper_y,spineUpper_p,tailBase_x,tailBase_y,tailBase_p,Movement_leftEar,Movement_leftShoulder,Movement_neck,Movement_nose,Movement_rightEar,Movement_rightShoulder,Movement_spineLower,Movement_spineMid,Movement_spineUpper,Movement_tailBase,All_bp_movements_Animal_1_sum,All_bp_movements_Animal_1_mean,All_bp_movements_Animal_1_min,All_bp_movements_Animal_1_max,Mean_All_bp_movements_Animal_1_mean_2,Sum_All_bp_movements_Animal_1_mean_2,Mean_All_bp_movements_Animal_1_mean_5,Sum_All_bp_movements_Animal_1_mean_5,Mean_All_bp_movements_Animal_1_mean_6,Sum_All_bp_movements_Animal_1_mean_6,Mean_All_bp_movements_Animal_1_mean_7.5,Sum_All_bp_movements_Animal_1_mean_7.5,Mean_All_bp_movements_Animal_1_mean_15,Sum_All_bp_movements_Animal_1_mean_15,Sum_probabilities,Mean_probabilities,Low_prob_detections_0.1,Low_prob_detections_0.5,Low_prob_detections_0.75,kin_spine_x,kin_spine_y,kin_speed_px_s,kin_head_angle_deg,kin_turning_rate_deg,kin_move_turn_angle_deg,kin_nose_x,kin_nose_y,kin_spine_lower_x,kin_spine_lower_y,kin_left_shoulder_x,kin_left_shoulder_y,kin_right_shoulder_x,kin_right_shoulder_y,kin_tailbase_x,kin_tailbase_y,kin_head_spine_angle_deg
181,396.9743,190.03966,1.0,424.53812,152.41156,0.88952416,399.89728,142.30107,0.84653306,415.7587,136.60318,0.8543902,424.19434,117.79258,0.8489906,441.49792,134.01845,1.0,407.21344,111.83944,0.7716687,456.78857,89.69903,0.8861954,508.88495,100.33104,0.97615623,676.17633,110.13716,0.9323105,0.0,0.00057003123,0.0004375147,0.00060221355,0.0024058083,0.00015360514,0.0010930379,0.0010691325,0.0,0.0,0.006331343,0.00063313433,0.0,0.0024058083,0.0012631480640266,0.0025262961280532,0.0028185587958432,0.0140927939792163,0.003135100210784,0.018810601264704,0.0031116399664564,0.0217814797651954,0.0036536973280211,0.0548054599203169,9.005768,0.9005768,0,0,0,424.19434,117.79258,1.0691939364304004,109.6530481059382,0.0068161009699565,90.0,396.9743,190.03966,508.88495,100.33104,441.49792,134.01845,407.21344,111.83944,676.17633,110.13716,57.70542501775757
182,396.9743,190.0099,1.0,424.51654,152.34613,0.89003426,399.8949,142.32205,0.8464113,415.7587,136.56007,0.854426,424.19434,117.804085,0.84228307,441.4974,134.01845,1.0,407.29248,111.83718,0.7683245,456.78857,89.62305,0.8824975,508.88495,100.33104,0.97690386,676.17633,110.14506,0.93149835,0.0009918213,0.0022965106,0.00070384785,0.0014368693,0.00038350423,1.7293294e-05,0.0026357593,0.0025327047,0.0,0.0002632141,0.011261525,0.0011261525,0.0,0.0026357593,0.0008796433976385,0.0017592867952771,0.0018074133084155,0.0090370665420778,0.0025364910737456,0.0152189464424736,0.002848107675423,0.0199367537279613,0.0036552269787838,0.054828404681757,8.992378,0.8992378,0,0,0,424.19434,117.804085,0.4938416883967553,109.64198671357478,0.0110613923634161,89.87297137019286,396.9743,190.0099,508.88495,100.33104,441.4974,134.01845,407.29248,111.83718,676.17633,110.14506,57.68715666229628
183,396.97913,189.79655,1.0,424.46292,152.324,0.88902706,399.85516,142.34393,0.854769,415.70218,136.5438,0.8549129,424.19434,117.83201,0.8495284,441.4636,134.08286,1.0,407.31888,111.83718,0.7731618,456.81546,89.62305,0.8863532,509.0912,100.52037,0.973584,676.2248,110.13716,0.92848676,0.007113429,0.0019334957,0.0015120128,0.0019605618,0.00093078613,0.0024247926,0.0008799235,0.00089619955,0.0093321595,0.0016367008,0.028620059,0.002862006,0.0008799235,0.0093321595,0.0019940792117267,0.0039881584234535,0.0019783597090281,0.0098917985451407,0.001983178750379,0.011899072502274,0.0025829932003814,0.0180809524026699,0.0037474288139492,0.0562114322092384,9.009823,0.90098226,0,0,0,424.19434,117.83201,0.6264655901319507,109.67141468639257,0.0294279728177713,0.8976239165944865,396.97913,189.79655,509.0912,100.52037,441.4636,134.08286,407.31888,111.83718,676.2248,110.13716,57.75923330005573
184,396.97913,189.73941,1.0,424.46292,152.31125,0.88932216,399.85223,142.34393,0.8540118,415.70218,136.53581,0.8562211,424.19434,117.83201,0.8509506,441.4636,134.08469,1.0,407.3535,111.83718,0.77302575,456.94913,89.63839,0.8895764,509.11823,100.53236,0.97327626,676.2248,110.144806,0.9249334,0.0019048055,0.0004252116,9.765625e-05,0.00026601154,0.0,6.1035156e-05,0.0011535644,0.004484822,0.0009858687,0.0002548218,0.009633797,0.00096337975,0.0,0.004484822,0.0019126928527839,0.0038253857055678,0.0014955668593756,0.0074778342968784,0.001809196381752,0.0108551782905124,0.0018374931782351,0.0128624522476457,0.0035333940060809,0.0530009100912138,9.011318,0.9011318,0,0,0,424.19434,117.83201,0.2834808905294416,109.69139592777618,0.0199812413836326,90.0,396.97913,189.73941,509.11823,100.53236,441.4636,134.08469,407.3535,111.83718,676.2248,110.144806,57.755508200695246
185,396.97913,189.66496,1.0,424.46292,152.31125,0.89031196,399.85223,142.35721,0.8557613,415.70218,136.53581,0.8567675,424.17044,117.833336,0.8499677,441.4636,134.08713,1.0,407.35953,111.83718,0.773841,456.9691,89.63839,0.8917691,509.13214,100.54297,0.97357523,676.2282,110.12088,0.9253498,0.0024815877,0.0,0.00044250488,0.0,0.00079773704,8.138021e-05,0.00020141601,0.0006652832,0.00058336224,0.00080562296,0.006058894,0.0006058894,0.0,0.0024815877,0.0007846345833968,0.0015692691667936,0.0012381123844534,0.006190561922267,0.0013472872863834,0.0080837237183004,0.0016372953874192,0.0114610677119344,0.0027827920819011,0.0417418812285177,9.0173435,0.90173435,0,0,0,424.17044,117.833336,0.4959818344451563,109.72620882849472,0.0348129007185349,90.0,396.97913,189.66496,509.13214,100.54297,441.4636,134.08713,407.35953,111.83718,676.2282,110.12088,57.7631727350673
186,396.96674,189.53645,1.0,424.4896,152.31125,0.89177865,399.85223,142.36925,0.8573384,415.74127,136.53581,0.85608035,424.17044,117.833336,0.84885603,441.5053,134.08713,1.0,407.38086,111.83718,0.77440625,456.97412,89.63839,0.8950654,509.13995,100.55139,0.97301996,676.2282,110.12088,0.9264428,0.0043035145,0.0008890788,0.00040130614,0.0013031006,0.0,0.0013905843,0.00071105955,0.00016784668,0.00038294122,0.0,0.0095494315,0.0009549431,0.0,0.0043035145,0.0007804162742104,0.0015608325484208,0.0013024741434492,0.006512370717246,0.0011909175082109,0.0071455050492659,0.001291238120757,0.0090386668452993,0.0024390122271142,0.0365851834067143,9.022988,0.9022988,0,0,0,424.17044,117.833336,0.7051833795554985,109.81515412997216,0.0889453014774375,90.0,396.96674,189.53645,509.13995,100.55139,441.5053,134.08713,407.38086,111.83718,676.2282,110.12088,57.72700640690974
187,396.83765,189.53091,1.0,424.56693,152.43156,0.8893242,399.93628,142.39885,0.8571639,415.80026,136.60501,0.85561395,424.20544,117.886,0.8483747,441.53403,134.16441,1.0,407.38086,111.85358,0.77595866,456.99673,89.69484,0.8999596,509.1844,100.585335,0.97273713,676.261,110.07581,0.9253072,0.0043069376,0.0047674826,0.0029702063,0.0030310107,0.002107904,0.002748284,0.00054651895,0.002027029,0.0018638321,0.0018575006,0.026226705,0.0026226705,0.00054651895,0.0047674826,0.0017888068105094,0.0035776136210188,0.0016017777496017,0.0080088887480087,0.0015225068685443,0.009135041211266,0.0013954536490408,0.0097681755432859,0.0023113023528518,0.0346695352927781,9.024439,0.9024439,0,0,0,424.20544,117.886,1.3581013094756305,110.1021542558696,0.2870001258974497,90.0,396.83765,189.53091,509.1844,100.585335,441.53403,134.16441,407.38086,111.85358,676.261,110.07581,57.58609241636616
188,396.69504,189.49646,1.0,424.65305,152.60489,0.8874082,399.97665,142.43819,0.85634005,415.82578,136.68195,0.8561095,424.27692,117.91564,0.8434153,441.60257,134.24121,1.0,407.38086,111.876785,0.77414644,456.99673,89.76451,0.8994582,509.30298,100.587036,0.9717212,676.2707,110.06553,0.92445856,0.00489039,0.006451371,0.001878987,0.0027018231,0.0025791498,0.003431217,0.0007736206,0.0023223876,0.0039534504,0.00047134375,0.029453741,0.0029453742,0.00047134375,0.006451371,0.0027840223629027,0.0055680447258055,0.0016184514039196,0.008092257019598,0.0018257104966323,0.0109542629797942,0.0017257736347216,0.0120804154430516,0.00231785918974,0.034767887846101,9.013058,0.9013058,0,0,0,424.27692,117.91564,2.0011594539997573,110.411363718467,0.30920946259738,33.87291353390988,396.69504,189.49646,509.30298,100.587036,441.60257,134.24121,407.38086,111.876785,676.2707,110.06553,57.40776031108398
189,396.68704,189.39801,1.0,424.72314,152.64383,0.8886467,400.02753,142.5301,0.85813904,415.8523,136.72981,0.8591634,424.28897,118.03763,0.8464851,441.63834,134.30548,1.0,407.3213,111.92784,0.7704742,457.00534,89.79626,0.89935654,509.30783,100.587036,0.97228515,676.2707,110.058754,0.9226274,0.0032924616,0.0026729528,0.0035019256,0.001824077,0.004086018,0.0024517307,0.0026151964,0.0010963907,0.00016174317,0.00022583008,0.021928327,0.0021928328,0.00016174317,0.004086018,0.0025691034970805,0.005138206994161,0.0018643420073203,0.0093217100366018,0.0017141816303289,0.0102850897819735,0.0018781565345956,0.0131470957421697,0.0024036485313748,0.0360547279706224,9.017177,0.90171766,0,0,0,424.28897,118.03763,2.3120235333096955,110.5670410201914,0.1556773017244239,61.83745049952291,396.68704,189.39801,509.30783,100.587036,441.63834,134.30548,407.3213,111.92784,676.2707,110.058754,57.25453707527607
190,396.67966,189.33545,1.0,424.72314,152.70332,0.88877755,400.02753,142.61021,0.858648,415.8523,136.79414,0.862427,424.31613,118.13336,0.8454029,441.6398,134.35301,1.0,407.3213,112.05327,0.7684247,457.0375,89.79647,0.89661384,509.34552,100.58721,0.97315025,676.2707,110.0541,0.9239726,0.002099848,0.0019831338,0.002670288,0.0021443686,0.0033170655,0.0015851232,0.004180908,0.0010722078,0.0012563205,0.00015513103,0.020464394,0.0020464393,0.00015513103,0.004180908,0.0021196360467001,0.0042392720934003,0.0021524519892409,0.0107622599462047,0.0018946915612711,0.0113681493676267,0.0017616470161426,0.0123315291129983,0.0023420192534103,0.0351302888011559,9.017416,0.9017416,0,0,0,424.31613,118.13336,2.383540776239421,110.63575060540316,0.0687095852117352,10.203915532855907,396.67966,189.33545,509.34552,100.58721,441.6398,134.35301,407.3213,112.05327,676.2707,110.0541,57.12715884985646
191,396.66507,189.33545,1.0,424.72314,152.71277,0.8925195,400.02753,142.63127,0.85917735,415.82578,136.79578,0.8610866,424.4078,118.13689,0.84137684,441.66724,134.39957,1.0,407.3071,112.09766,0.7659699,457.03827,89.91225,0.90391266,509.38544,100.58721,0.9721633,676.2707,110.052864,0.9234945,0.00048624675,0.00031483968,0.0007019043,0.00088566623,0.0030580845,0.0018012413,0.0015533668,0.0038592857,0.0013305664,4.119873e-05,0.014032401,0.0014032401,4.119873e-05,0.0038592857,0.0017248397343792,0.0034496794687584,0.0022421113913878,0.0112105569569394,0.002027583347323,0.0121655000839382,0.0018244842150514,0.0127713895053602,0.0021210481102267,0.0318157216534018,9.0197,0.90197,0,0,0,424.4078,118.13689,2.03433736405884,110.660237942078,0.0244873366748663,71.95573817720536,396.66507,189.33545,509.38544,100.58721,441.66724,134.39957,407.3071,112.09766,676.2707,110.052864,57.04273535996335
192,396.62543,189.33545,1.0,424.72122,152.74722,0.89092875,400.03183,142.68771,0.85984147,415.82578,136.86363,0.86342597,424.4091,118.22708,0.8406353,441.69672,134.43782,1.0,407.3071,112.26247,0.7684752,457.08002,89.99287,0.90327036,509.40823,100.598175,0.97190523,676.2707,110.04169,0.9242757,0.0013214111,0.0011502649,0.0018868683,0.0022618612,0.0030067936,0.0016098382,0.0054936726,0.0030262654,0.0008431972,0.00037256876,0.020972742,0.0020972742,0.00037256876,0.0054936726,0.0017502571572549,0.0035005143145099,0.0021370321279391,0.0106851606396958,0.0022179718556193,0.0133078311337158,0.002037539180102,0.0142627742607146,0.0018487410619854,0.0277311159297823,9.022758,0.90227574,0,0,0,424.4091,118.22708,1.4788404809223097,110.73007400064348,0.0698360585654711,86.96902310007853,396.62543,189.33545,509.40823,100.598175,441.69672,134.43782,407.3071,112.26247,676.2707,110.04169,56.94119018196864
193,396.58044,189.44756,1.0,424.69366,152.76733,0.89009756,400.04825,142.68945,0.8609835,415.85162,136.86812,0.8631863,424.4091,118.22787,0.8403436,441.69672,134.44434,1.0,407.3071,112.26247,0.7685501,457.0836,89.99937,0.90116644,509.40823,100.59902,0.9701916,676.306,110.04169,0.923338,0.0040264805,0.001137182,0.00055034494,0.000874493,2.6194255e-05,0.00021718343,0.0,0.00024721122,2.822876e-05,0.0011779785,0.008285297,0.0008285297,0.0,0.0040264805,0.0014629019424319,0.0029258038848638,0.0017136632231995,0.0085683161159977,0.0019189483912972,0.0115136903477832,0.0020194801202576,0.0141363608418032,0.0017701581120491,0.0265523716807365,9.017857,0.9017857,0,0,0,424.4091,118.22787,1.1832646016841684,110.73142504835796,0.0013510477144649,3.009359852554024,396.58044,189.44756,509.40823,100.59902,441.69672,134.44434,407.3071,112.26247,676.306,110.04169,56.94018250271173
194,396.58044,189.44756,1.0,424.68167,152.82481,0.8864536,400.04825,142.69453,0.8613326,415.8448,136.86812,0.8608023,424.4091,118.252846,0.8385925,441.66724,134.45605,1.0,407.28772,112.26247,0.7692232,457.0836,90.036255,0.8993387,509.40823,100.6147,0.9708929,676.4505,110.02257,0.9218759,0.0,0.001957259,0.00016937256,0.00022786458,0.00083262124,0.0010574594,0.0006459554,0.0012296041,0.0005226135,0.0048576617,0.011500412,0.0011500411,0.0,0.0048576617,0.0009892854141071,0.0019785708282142,0.0015051048947498,0.0075255244737491,0.0016197262060207,0.0097183572361245,0.0018091044954157,0.0126637314679101,0.0016216712538152,0.0243250688072294,9.008512,0.90085113,0,0,0,424.4091,118.252846,1.0545892007785238,110.7384506456966,0.0070255973386537,2.926566469673757,396.58044,189.44756,509.40823,100.6147,441.66724,134.45605,407.28772,112.26247,676.4505,110.02257,56.92736150644763
195,396.58044,189.44756,1.0,424.68167,152.86046,0.8866672,400.15042,142.99081,0.8655981,415.85162,136.86812,0.86486536,424.40942,118.30711,0.83371884,441.67526,134.46532,1.0,407.28772,112.1737,0.77030313,457.08002,90.06195,0.90409905,509.4173,100.686035,0.97069746,676.46484,109.99358,0.9281096,0.0,0.0011881511,0.010446747,0.00022786458,0.0018089641,0.00040852698,0.0029589336,0.00086475624,0.002396945,0.0010779637,0.021378849,0.002137885,0.0,0.010446747,0.0016439630417153,0.0032879260834306,0.0015233940212056,0.007616970106028,0.0016105682395088,0.0096634094370529,0.0016937488856326,0.0118562421994283,0.0016379861316333,0.0245697919744998,9.024058,0.90240586,0,0,0,424.40942,118.30711,1.147117431131372,110.87581848152,0.1373678358233832,0.7056980360935865,396.58044,189.44756,509.4173,100.686035,441.67526,134.46532,407.28772,112.1737,676.46484,109.99358,56.92452545528479
196,396.61176,189.3955,1.0,424.72122,152.9278,0.88139457,400.1966,143.03482,0.8650054,415.86676,136.88011,0.86744,424.4516,118.30711,0.8329291,441.67526,134.4698,1.0,407.28772,112.1737,0.76786023,457.08002,90.07223,0.90284175,509.39975,100.686035,0.9712919,676.6018,109.99308,0.9316303,0.0020251023,0.0026031053,0.0021261633,0.00064374093,0.0014058431,0.00014953614,0.0,0.00034255983,0.0005849202,0.0045654606,0.014446431,0.0014446431,0.0,0.0045654606,0.0017912640469148,0.0035825280938297,0.001531674619764,0.0076583730988204,0.0015102688727589,0.0090616132365539,0.0015868646525112,0.0111080525675788,0.0016920867182003,0.0253813007730059,9.020392,0.90203923,0,0,0,424.4516,118.30711,1.548115489878905,110.939361914581,0.0635434330610138,89.66213945913263,396.61176,189.3955,509.39975,100.686035,441.67526,134.4698,407.28772,112.1737,676.6018,109.99308,56.894695358282
197,396.66782,189.3955,1.0,424.76157,152.96834,0.88303214,400.31143,143.0441,0.86641616,415.99414,136.88692,0.86457855,424.58273,118.30711,0.82736707,441.67526,134.4698,1.0,407.35922,112.1737,0.7697843,457.0879,90.213776,0.92145795,509.37616,100.686035,0.9691423,676.6018,109.99246,0.9266245,0.001868693,0.0019065269,0.0038403927,0.0042520678,0.0043711346,0.0,0.0023834228,0.0047255657,0.00078633626,2.0599366e-05,0.02415474,0.002415474,0.0,0.0047255657,0.0019300585845485,0.003860117169097,0.001595314592123,0.0079765729606151,0.0016789745228985,0.0100738471373915,0.0016395838964464,0.011477087275125,0.0017780414898879,0.0266706223483197,9.028402,0.90284026,0,0,0,424.58273,118.30711,1.940475350816284,110.97685995538382,0.0374980408028164,0.4535662237628216,396.66782,189.3955,509.37616,100.686035,441.67526,134.4698,407.35922,112.1737,676.6018,109.99246,56.82146480677547
198,396.68344,189.3955,1.0,424.92407,152.96834,0.88284516,400.46762,143.0523,0.8647655,416.20236,137.584,0.86778605,424.65625,118.30197,0.82212305,441.76385,134.49022,1.0,407.44446,112.17605,0.76950514,457.20734,90.268684,0.91449344,509.30124,100.65143,0.9731066,676.6018,109.97838,0.9279766,0.00052083336,0.00541687,0.005213485,0.024250548,0.0024565489,0.003030486,0.002842266,0.0043820683,0.0027509078,0.00046946207,0.051333476,0.0051333476,0.00046946207,0.024250548,0.0037744108121842,0.0075488216243684,0.002456278167665,0.012281390838325,0.0021849867577354,0.0131099205464124,0.0021724563890269,0.0152071947231888,0.001929464264928,0.0289419639739207,9.022601,0.9022601,0,0,0,424.65625,118.30197,1.9162881795826288,111.15203070623716,0.17517075085334,4.016541439537417,396.68344,189.3955,509.30124,100.65143,441.76385,134.49022,407.44446,112.17605,676.6018,109.97838,56.74332608755429
199,396.72537,189.43144,1.0,425.05377,152.96834,0.8802778,400.54486,143.12193,0.86387384,416.32962,137.68156,0.87238234,424.72876,118.30197,0.81666255,441.84085,134.49022,1.0,407.4829,112.29143,0.7679543,457.2198,90.268684,0.93039876,509.29413,100.631676,0.971937,676.28516,109.99246,0.92688555,0.0018410755,0.0043233237,0.0034663102,0.005345148,0.002416992,0.0025665283,0.0040539363,0.00041503907,0.00069977925,0.010565448,0.03569358,0.0035693578,0.00041503907,0.010565448,0.004351352690719,0.0087027053814381,0.0029401415027678,0.014700707513839,0.0026417914389943,0.0158507486339658,0.0023827540488647,0.0166792783420532,0.0021031961349459,0.0315479420241899,9.030373,0.90303725,0,0,0,424.72876,118.30197,1.6984615580264713,111.22557348755052,0.073542781313364,4.02156890817304,396.72537,189.43144,509.29413,100.631676,441.84085,134.49022,407.4829,112.29143,676.28516,109.99246,56.70825608452029
200,396.72537,189.56389,1.0,425.51187,152.87451,0.87575465,400.57138,143.16656,0.86152965,416.37094,137.7739,0.87345135,424.72876,118.30197,0.8150433,441.90588,134.49022,1.0,407.4829,112.35201,0.7682812,457.2198,90.259026,0.93097454,509.2764,100.62833,0.96998304,676.28516,109.99308,0.9285184,0.0044148765,0.015586974,0.0017305459,0.0033718457,0.0,0.0021677653,0.0020195008,0.00032196046,0.000601476,2.0599366e-05,0.030235544,0.0030235543,0.0,0.015586974,0.0032964560668915,0.0065929121337831,0.0031172753777354,0.0155863768886774,0.0029540436419968,0.0177242618519812,0.0026963289960154,0.0188743029721081,0.0022643737960606,0.0339656069409102,9.023536,0.9023536,0,0,0,424.72876,118.30197,0.7191304799554457,111.44254033524548,0.2169668476949482,90.0,396.72537,189.56389,509.2764,100.62833,441.90588,134.49022,407.4829,112.35201,676.28516,109.99308,56.73998621716674
201,396.72537,189.58012,1.0,425.53778,152.8631,0.8749488,400.58533,143.24895,0.8613007,416.42087,137.83748,0.87403154,424.72876,118.364685,0.81125075,441.90588,134.49664,1.0,407.48383,112.464226,0.7665311,457.21317,90.268684,0.93064153,509.2608,100.60309,0.9711113,676.28516,110.01415,0.9259998,0.0005411784,0.0009437325,0.0027851458,0.0026947532,0.002090454,0.00021413168,0.0037405624,0.00039036697,0.0009889087,0.0007024129,0.015091646,0.0015091647,0.00021413168,0.0037405624,0.0022663595154881,0.0045327190309762,0.0031301796901971,0.0156508984509855,0.0028492569302519,0.0170955415815114,0.002747632363545,0.0192334265448153,0.0023013219004496,0.0345198285067454,9.015815,0.90158147,0,0,0,424.72876,118.364685,0.5447853632395577,111.47540032631164,0.0328599910661751,90.0,396.72537,189.58012,509.2608,100.60309,441.90588,134.49664,407.48383,112.464226,676.28516,110.01415,56.66803184657452
202,396.64938,189.59534,1.0,425.65665,152.78069,0.8728886,400.6366,143.24895,0.8617154,416.42825,137.83748,0.8741236,424.66724,118.3921,0.81047386,441.90588,134.50093,1.0,407.48383,112.5295,0.7670789,457.20734,90.274704,0.93269634,509.2608,100.5949,0.9716542,676.5431,110.01772,0.9253631,0.002583221,0.0048213615,0.0017089844,0.00024617513,0.0022451363,0.000142924,0.0021759034,0.0002793068,0.000272878,0.008598642,0.023074534,0.0023074534,0.000142924,0.008598642,0.0019083090592175,0.0038166181184351,0.0031085755676031,0.0155428778380155,0.0029930586460977,0.0179583518765866,0.0027718564295875,0.0194029950071126,0.0022803074292217,0.0342046114383265,9.015994,0.9015994,0,0,0,424.66724,118.3921,0.7517829646908685,111.64090962178427,0.1655092954726456,65.98172182068562,396.64938,189.59534,509.2608,100.5949,441.90588,134.50093,407.48383,112.5295,676.5431,110.01772,56.639896581854586
203,396.64618,189.61592,1.0,425.7701,152.71173,0.87808126,400.8042,143.24895,0.8633678,416.53296,137.83748,0.8760143,424.66724,118.3921,0.8116189,441.87228,134.50401,1.0,407.5023,112.5295,0.76201546,457.18414,90.305046,0.93707734,509.25446,100.586334,0.9685298,676.5431,110.01772,0.9246175,0.0006944008,0.004425793,0.0055867513,0.0034901937,0.0,0.0011246979,0.0006154378,0.0012730432,0.00035543417,0.0,0.017565751,0.0017565752,0.0,0.0055867513,0.0020320143084973,0.0040640286169946,0.0024332210887223,0.0121661054436117,0.0028832421715681,0.017299453029409,0.0028164181525685,0.0197149270679801,0.0022010541598622,0.0330158123979344,9.021323,0.90213233,0,0,0,424.66724,118.3921,0.7517829646899906,111.78567484888993,0.144765227105637,90.0,396.64618,189.61592,509.25446,100.586334,441.87228,134.50401,407.5023,112.5295,676.5431,110.01772,56.6368872450407
204,396.64618,189.62268,1.0,425.7701,152.71173,0.88205475,400.80728,143.2292,0.8634027,416.5737,137.81993,0.876011,424.64172,118.3921,0.8139229,441.87228,134.51744,1.0,407.52557,112.5295,0.7647941,457.1523,90.305046,0.93773854,509.18808,100.57072,0.96958894,676.5561,110.04166,0.9230789,0.00022532145,0.0,0.0006661335,0.0014786423,0.0008504232,0.00044759116,0.0007761637,0.0010609945,0.0022729423,0.0009078796,0.008686091,0.00086860906,0.0,0.0022729423,0.001312592125032,0.0026251842500641,0.0018930713413283,0.0094653567066416,0.002172452417047,0.0130347145022824,0.0025954374411542,0.0181680620880797,0.0021127725796153,0.0316915886942297,9.030592,0.9030592,0,0,0,424.64172,118.3921,0.3447521496327759,111.77961515360646,0.0060596952834686,90.0,396.64618,189.62268,509.18808,100.57072,441.87228,134.51744,407.52557,112.5295,676.5561,110.04166,56.64080553083837
205,396.64618,189.62268,1.0,425.78125,152.70995,0.88268447,400.80948,143.18071,0.8627414,416.6113,137.79854,0.87613654,424.64172,118.3921,0.811756,441.87228,134.51744,1.0,407.57492,112.48934,0.76472855,457.1523,90.305046,0.93674916,509.14664,100.57072,0.96871746,676.5937,110.044876,0.9230539,0.0,0.00037603587,0.0016180729,0.0014419263,0.0,0.0,0.0021208057,0.0,0.001381429,0.0012578419,0.008196112,0.0008196112,0.0,0.0021208057,0.0008441101235803,0.0016882202471606,0.0014522827113978,0.0072614135569892,0.0017141613158552,0.0102849678951315,0.001979189384396,0.0138543256907723,0.0020309840367796,0.0304647605516947,9.026567,0.90265673,0,0,0,424.64172,118.3921,0.7071841910001436,111.77562242922671,0.0039927243797421,90.0,396.64618,189.62268,509.14664,100.57072,441.87228,134.51744,407.57492,112.48934,676.5937,110.044876,56.63513507858534
206,396.64618,189.62268,1.0,425.79517,152.70132,0.8815124,400.80948,143.16359,0.86601627,416.62048,137.79817,0.8766831,424.67432,118.383064,0.8131877,441.8887,134.51744,1.0,407.60196,112.48247,0.7682916,457.1523,90.305046,0.93530905,509.14664,100.57072,0.96916485,676.5946,110.07405,0.9199181,0.0,0.0005456707,0.00057067873,0.00030643627,0.0011273803,0.0005472819,0.0009299567,0.0,0.0,0.0009729722,0.005000377,0.0005000377,0.0,0.0011273803,0.0006598244362976,0.0013196488725952,0.0012504573096521,0.0062522865482605,0.0012935752068491,0.0077614512410946,0.0015407150827481,0.0107850055792368,0.0019707705398711,0.0295615580980665,9.030083,0.9030083,0,0,0,424.67432,118.383064,1.6373995671498585,111.7777755494806,0.0021531202538795,90.0,396.64618,189.62268,509.14664,100.57072,441.8887,134.51744,407.60196,112.48247,676.5946,110.07405,56.61630431332068
207,396.53937,189.35861,1.0,425.79822,152.68445,0.88387984,400.80948,143.02153,0.8713416,416.64755,137.7012,0.87761295,424.78204,118.3654,0.8076247,442.00067,134.46991,1.0,407.65775,112.47779,0.7694899,457.29297,90.305046,0.9347467,509.1412,100.6169,0.9703865,676.6254,110.07405,0.92055976,0.009495082,0.0005716643,0.004735311,0.003355897,0.0036388438,0.0040546632,0.001866061,0.004688517,0.0015499704,0.0010274252,0.034983434,0.0034983433,0.0005716643,0.009495082,0.0019991904846392,0.0039983809692785,0.0014886352815665,0.0074431764078326,0.0016251049722389,0.0097506298334337,0.0016085420751811,0.0112597945262677,0.0020641751470975,0.0309626272064633,9.035642,0.90356416,0,0,0,424.78204,118.3654,4.92569602375066,111.99420976811976,0.2164342186391792,6.200132453400419,396.53937,189.35861,509.1412,100.6169,442.00067,134.46991,407.65775,112.47779,676.6254,110.07405,56.42494892455486
208,396.11804,189.08257,1.0,425.79517,152.67523,0.88541543,400.82285,142.95134,0.8736211,416.6912,137.64694,0.8792656,424.93646,118.347435,0.8040787,442.0921,134.42998,1.0,407.7112,112.474,0.772108,457.45175,90.35611,0.93527955,509.0873,100.70861,0.970827,676.62805,110.095474,0.9176263,0.016790114,0.00032361425,0.0023817278,0.0023210717,0.005182023,0.003325683,0.0017867028,0.0055597275,0.0035458638,0.00071945006,0.041935977,0.0041935975,0.00032361425,0.016790114,0.0038459703791886,0.0076919407583773,0.0019760397379286,0.0098801986896432,0.0019394623135061,0.0116367738810367,0.0019920324723768,0.0139442273066379,0.0022885129981053,0.03432769497158,9.038221,0.9038221,0,0,0,424.93646,118.347435,26.596493759539147,112.61446401303326,0.6202542449134825,2.6956869906420016,396.11804,189.08257,509.0873,100.70861,442.0921,134.42998,407.7112,112.474,676.62805,110.095474,55.99502023699195
