"","leftEar_x","leftEar_y","leftEar_p","leftShoulder_x","leftShoulder_y","leftShoulder_p","neck_x","neck_y","neck_p","nose_x","nose_y","nose_p","rightEar_x","rightEar_y","rightEar_p","rightShoulder_x","rightShoulder_y","rightShoulder_p","spineLower_x","spineLower_y","spineLower_p","spineMid_x","spineMid_y","spineMid_p","spineUpper_x","spineUpper_y","spineUpper_p","tailBase_x","tailBase_y","tailBase_p","Movement_leftEar","Movement_leftShoulder","Movement_neck","Movement_nose","Movement_rightEar","Movement_rightShoulder","Movement_spineLower","Movement_spineMid","Movement_spineUpper","Movement_tailBase","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75","Probability_sniffing_up","sniffing_up","Probability_sniffing_down","sniffing_down","Probability_grooming","grooming","Probability_rearing","rearing","Probability_turning","turning","Probability_moving","moving","Probability_rest","rest","Probability_running","running","Probability_top","top","Probability_other","other"
"891",282.49512,86.31055,0.97998047,326.91602,90.328125,0.859375,325.36914,62.123047,0.89746094,332.86523,75.336426,0.9267578,350.26367,78.30469,1,341.79688,105.80859,0.9033203,356.5703,59.534424,0.78125,404.58984,84.73389,1,471.56836,90.36133,0.94970703,618.6338,61.779297,0.9428711,0.1162265,0.10499639,0.120526575,0.11920414,0.10487676,0.12885876,0.044396773,0.1082944,0.32557312,0.5227414,1.6956947,0.16956946,0.044396773,0.5227414,0.23386236,0.4677247,0.35063916,1.7531958,0.37439182,2.246351,0.41159603,2.8811722,0.7674079,11.511118,9.240723,0.92407227,0,0,0,0.003,0,0.003,0,0,0,0.0285,0,0.015,0,0.567,1,0.002,0,0.883,1,0.034,0,0.014,0
"892",279.3086,85.57715,1,325.6289,88.19531,0.94628906,321.85352,59.375,0.9794922,329.4336,72.77734,0.8618164,348.9873,76.24524,1,340.0877,102.84375,1,353.04297,54.710938,0.8208008,398.3457,80.65625,0.9863281,458.71094,86.83594,0.99853516,607.78516,69.788086,0.9423828,0.10899442,0.0830364,0.14874056,0.1426926,0.08076331,0.11407382,0.19918773,0.24858804,0.4443993,0.44948557,2.0199618,0.20199618,0.08076331,0.44948557,0.18578282,0.37156564,0.2931746,1.465873,0.32586533,1.955192,0.34976387,2.448347,0.7454242,11.181363,9.535645,0.95356447,0,0,0,0.0075,0,0.0065,0,0,0,0.0345,0,0.054,0,0.5955,1,0.001,0,0.899,1,0.0215,0,0.013,0
"893",276.02057,86.05469,0.98779297,322.36523,87.31055,0.8984375,318.27734,60.13147,0.9013672,326.4961,72.36719,0.8808594,346.34863,73.06641,1,338.78418,101.4707,1,349.08105,51.99558,0.7265625,395.3335,75.836914,0.9316406,450.45312,82.19141,0.99560547,591.33984,78.88867,0.9082031,0.11075073,0.112715796,0.12184349,0.098866545,0.1377097,0.06310875,0.1601039,0.18944184,0.31581137,0.62651503,1.9368672,0.19368672,0.06310875,0.62651503,0.19784145,0.3956829,0.25048718,1.2524358,0.27659327,1.6595597,0.30698267,2.1488786,0.71457994,10.718699,9.230469,0.9230469,0,0,1,0.015,0,0.0325,0,0,0,0.015,0,0.042,0,0.23,0,0.002,0,0.785,1,0.064,0,0.0055,0
"894",274.8955,90.38379,0.9770508,321.88672,90.00781,0.8510742,314.66992,60.31128,0.98779297,322.5332,73.81836,0.9355469,342.80078,74.206055,1,338.29102,103.265625,1,339.00195,54.58008,0.68310547,387.3955,72.36719,0.9609375,444.667,82.24512,1,585.9219,85.52539,0.9765625,0.14909683,0.091312766,0.12039668,0.14067458,0.1242133,0.062047966,0.34683958,0.2887726,0.1928794,0.28558016,1.8018138,0.18018138,0.062047966,0.34683958,0.18693405,0.3738681,0.2087178,1.043589,0.23876953,1.4326172,0.26282015,1.8397411,0.56437963,8.465694,9.37207,0.93720704,0,0,1,0.0145,0,0.0235,0,0,0,0.028,0,0.0505,0,0.579,1,0.0005,0,0.8365,1,0.035,0,0.0035,0
"895",275.32275,93.16406,1,321.1172,89.89453,0.8798828,312.0547,60.122437,1,320.79492,73.10742,0.90185547,341.08203,71.33984,0.9511719,337.77148,101.453125,1,334.32227,52.659668,0.79345703,384.07617,70.11914,0.953125,441.42188,80.77734,0.9819336,589.02246,92.19556,0.9814453,0.09376364,0.025927484,0.08740146,0.06260151,0.11140151,0.06284963,0.16861346,0.13363177,0.118720695,0.24518642,1.1100976,0.11100976,0.025927484,0.24518642,0.14559558,0.29119116,0.1712887,0.8564435,0.19243312,1.1545987,0.22051814,1.543627,0.5274904,7.912356,9.442871,0.9442871,0,0,0,0.0005,0,0.001,0,0,0,0.056,0,0.012,0,0.2195,0,0.005,0,0.896,1,0.0265,0,0.0105,0
"896",276.18103,96.86914,1,321.27344,88.53125,0.9248047,311.16992,59.1709,0.99365234,320.63672,72.07031,0.9165039,340.72266,69.19531,0.9458008,338.09863,98.80371,1,331.02148,51.23828,0.8989258,382.65234,66.17969,0.8618164,438.56836,79.01758,0.9555664,589.05176,95.19922,0.9482422,0.12677294,0.045740206,0.043310698,0.034970213,0.07248115,0.08898452,0.11979379,0.13962878,0.11175035,0.10012683,0.88355947,0.08835594,0.034970213,0.13962878,0.09968285,0.1993657,0.155046,0.77523,0.15746658,0.9447994,0.17756496,1.2429547,0.37749374,5.662406,9.4453125,0.94453126,0,0,0,0.0045,0,0.0005,0,0,0,0.0205,0,0.0195,0,0.728,1,0.0065,0,0.9275,1,0.049,0,0.0135,0
"897",278.5703,108.708496,0.95947266,324.0133,89.46094,0.9658203,308.8374,60.223267,0.94628906,320.35156,71.86719,0.92529297,340.31738,66.47949,1,341.55957,96.490234,0.9355469,330.01465,50.023438,0.9589844,381.83984,65.302734,0.8544922,435.77698,81.4375,1,590.3574,95.66406,0.89941406,0.40260127,0.0964434,0.08529769,0.011670183,0.09152976,0.13876542,0.052594505,0.03984976,0.12314325,0.046198107,1.0880934,0.10880934,0.011670183,0.40260127,0.09858264,0.19716528,0.13640863,0.68204314,0.14733988,0.88403934,0.15051554,1.0536088,0.34419507,5.162926,9.4453125,0.94453126,0,0,0,0.003,0,0.004,0,0,0,0.1975,0,0.152,0,0.132,0,0.004,0,0.9165,1,0.0625,0,0.01,0
"898",277.90137,116.49634,1,318.1582,89.35156,0.8754883,298.93457,65.51953,1,312.60156,76.01767,0.96484375,336.1914,66.62207,1,339.28662,93.62891,0.9091797,327.68945,51.435547,0.8881836,379.46338,70.265625,0.93408203,432.7246,85.055664,1,589.8252,97.56445,0.94921875,0.26055062,0.19520412,0.3743387,0.29304722,0.13761465,0.12180813,0.090680055,0.18341777,0.15779051,0.06578373,1.8802356,0.18802355,0.06578373,0.3743387,0.14841644,0.2968329,0.13527599,0.67638,0.14501111,0.8700667,0.15315184,1.0720628,0.30822253,4.6233377,9.520996,0.9520996,0,0,0,0.01,0,0.006,0,0,0,0.0275,0,0.142,0,0.2175,0,0.0015,0,0.891,1,0.0535,0,0.018,0
"899",272.54688,122.981445,0.9135742,314.0537,97.03906,0.8769531,295.3672,70.40625,0.9042969,308.4331,81.4707,0.91308594,332.4795,69.768555,1,336.20703,94.48828,0.9428711,320.4121,55.273438,0.89404297,377.42188,73.140625,0.921875,429.542,90.86328,0.9638672,587.3457,101.86426,1,0.28033155,0.29048717,0.20167698,0.228793,0.16220243,0.10657496,0.2742447,0.117536575,0.2207499,0.16544956,2.0480468,0.20480469,0.10657496,0.29048717,0.19641411,0.39282823,0.14020066,0.7010033,0.14686412,0.8811847,0.15355305,1.0748714,0.27720264,4.1580396,9.330566,0.93305665,0,0,0,0.0065,0,0.001,0,0,0,0.0155,0,0.1965,0,0.1625,0,0,0,0.8735,1,0.0655,0,0.0265,0
"900",269.63477,130.8877,0.96728516,311.1328,100.99805,0.8701172,291.13428,77.07422,0.8466797,304.75195,85.15527,0.9428711,330.01855,71.57422,0.9501953,335.04297,95.44141,0.90771484,318.76562,58.848633,0.7963867,375.27734,76.48511,0.97265625,424.08984,95.453125,0.9213867,583.7539,103.55078,0.9042969,0.28085023,0.16399595,0.26326862,0.17361178,0.101743884,0.050149653,0.13120355,0.1324327,0.23756306,0.1322681,1.6670874,0.16670874,0.050149653,0.28085023,0.18575671,0.37151343,0.15134045,0.75670224,0.14461868,0.867712,0.14969906,1.0478934,0.24599515,3.6899273,9.07959,0.907959,0,0,0,0.0195,0,0.0025,0,0,0,0.0245,0,0.018,0,0.375,0,0.0005,0,0.176,0,0.4045,0,0.0285,0
"901",266.83398,134.78711,1,307.0171,107.13281,0.75634766,286.29297,84.121216,0.94433594,300.4773,91.10156,0.9033203,325.48047,78.32617,0.9848633,332.56885,100.53125,0.99072266,313.93555,63.70117,0.86328125,372.06274,79.18359,0.95751953,419.35547,96.91016,1,575.9531,103.77734,0.8544922,0.16003403,0.24624857,0.28499207,0.24411076,0.27117664,0.18864366,0.22822209,0.13990265,0.16511695,0.26013568,2.1885831,0.21885832,0.13990265,0.28499207,0.19278353,0.38556707,0.17744093,0.88720465,0.16259342,0.97556055,0.15522434,1.0865704,0.2277087,3.4156303,9.254883,0.9254883,0,0,0,0.049,0,0.0055,0,0,0,0.026,0,0.0345,0,0.565,1,0,0,0.432,0,0.202,0,0.087,0
"902",262.39453,139.6123,1,304.90625,114.12891,0.85546875,283.41455,91.007324,1,298.46387,97.146484,0.9555664,320.5078,83.40381,0.98095703,328.4336,104.87109,1,309.3125,67.25928,0.94433594,367.8789,80.046875,0.8808594,417.49414,96.63086,1,570.9912,104.78125,0.9692383,0.21855906,0.24358656,0.2487832,0.21238062,0.2369006,0.19981816,0.19445844,0.1423991,0.062738866,0.1687484,1.928373,0.1928373,0.062738866,0.2487832,0.2058478,0.4116956,0.19424652,0.9712326,0.18000698,1.0800419,0.16691399,1.1683979,0.20794325,3.1191487,9.586426,0.9586426,0,0,0,0.0125,0,0.0095,0,0,0,0.0035,0,0.087,0,0.9305,1,0.003,0,0.1105,0,0.0275,0,0.0365,0
"903",260.07898,146.99805,1,300.10608,119.60156,0.87841797,278.91406,101.881836,0.9765625,293.60645,103.27734,0.9345703,314.11914,88.18164,0.8828125,325.40625,111.28906,1,305.1914,70.48828,1,362.70996,83.4209,0.9526367,415.2578,96.515625,0.9511719,568.8594,104.203125,0.9189453,0.25800723,0.24265112,0.39230007,0.2607297,0.26592147,0.23653784,0.17451482,0.20575614,0.074643165,0.07362784,2.1846893,0.21846893,0.07362784,0.39230007,0.20565312,0.41130623,0.20033559,1.001678,0.19828358,1.1897016,0.18550155,1.2985109,0.19536625,2.9304938,9.495117,0.9495117,0,0,0,0.0095,0,0.0205,0,0,0,0.008,0,0.0505,0,0.849,1,0.006,0,0.086,0,0.094,0,0.034,0
"904",254.48047,151.8789,1,296.51367,126.73828,0.984375,276.52686,107.38379,0.9301758,292.47583,110.072266,0.9819336,310.98633,94.62109,0.91308594,324.26685,118.18945,1,300.31226,74.731445,1,360.6621,87.77539,0.9140625,414.64844,95.25391,0.93115234,565.8164,99.69385,0.96484375,0.24757963,0.26632926,0.19991733,0.2296114,0.23870268,0.23312761,0.2155369,0.16039984,0.046705604,0.18133225,2.0192425,0.20192425,0.046705604,0.26632926,0.21019658,0.42039317,0.19975951,0.99879754,0.20060037,1.2036022,0.19880368,1.3916258,0.18289265,2.7433898,9.619629,0.9619629,0,0,0,0.012,0,0.077,0,0,0,0.0045,0,0.111,0,0.9295,1,0.007,0,0.04,0,0.032,0,0.024,0
"905",253.46191,155.69116,1,296.21094,132.04523,1,274.86035,112.01953,0.9067383,289.42383,114.56152,0.99658203,309.36523,99.24707,0.97314453,322.31055,120.5332,1,298.45117,79.177734,0.9711914,357.47363,88.81055,0.8613281,413.44922,95.29492,0.9316406,566.1074,97.46289,0.95166016,0.13153262,0.17718579,0.1642063,0.18094859,0.1633932,0.10176372,0.16066915,0.11174341,0.03999733,0.07499526,1.3064355,0.13064355,0.03999733,0.18094859,0.1662839,0.3325678,0.19254647,0.9627323,0.18824019,1.129441,0.19060653,1.3342458,0.17172521,2.5758781,9.592285,0.9592285,0,0,0,0.017,0,0.005,0,0,0,0.0335,0,0.1785,0,0.9215,1,0.007,0,0.0315,0,0.028,0,0.008,0
"906",254.3086,158.60938,0.97265625,293.76074,135.7461,0.94384766,271.5547,115.38672,0.9165039,288.2461,117.17578,0.9814453,307.9464,100.59863,1,319.92188,124.389404,1,295.45312,82.65234,1,356.93115,91.05957,0.90478516,413.01465,96.25391,0.9482422,565.5908,99.362305,0.9580078,0.10128526,0.14794846,0.1572873,0.09557663,0.06531786,0.15120274,0.15297492,0.07711745,0.035095148,0.06561378,1.0494195,0.10494195,0.035095148,0.1572873,0.11779275,0.2355855,0.16976319,0.848816,0.17794572,1.0676743,0.17634043,1.234383,0.1674167,2.5112505,9.625488,0.96254885,0,0,0,0.003,0,0.002,0,0,0,0.025,0,0.2355,0,0.908,1,0.039,0,0.0295,0,0.049,0,0.016,0
"907",252.51904,158.9082,0.96777344,289.78516,136.65625,0.83691406,269.81543,115.80664,0.8959961,284.62988,119.078125,0.9970703,306.0625,101.6416,1,318.72266,126.2793,1,293.96973,83.29736,1,354.5371,91.484375,0.91552734,410.0879,94.81445,0.91748047,564.046,101.137695,0.9423828,0.060477637,0.13594797,0.059641074,0.13620202,0.071778245,0.07460876,0.053918883,0.081048004,0.1087195,0.07844615,0.8607882,0.08607882,0.053918883,0.13620202,0.095510386,0.19102077,0.1484115,0.7420575,0.1558158,0.9348948,0.16482188,1.1537532,0.15968889,2.3953333,9.473145,0.94731444,0,0,0,0.0055,0,0.0015,0,0,0,0.01,0,0.0405,0,0.8675,1,0.0285,0,0.046,0,0.093,0,0.004,0
"908",251.9625,159.44531,0.9482422,290.2256,136.85938,0.84814453,269.89453,116.58154,0.9091797,284.72363,119.89258,0.9770508,305.72266,102.19141,1,318.83203,126.396484,1,292.64258,85.46289,1,355.29932,91.76721,0.9091797,409.85938,94.8125,0.9111328,562.4424,104.48242,0.89990234,0.025781848,0.016167115,0.025964307,0.027327703,0.021545274,0.005343303,0.084661625,0.027099738,0.0076174657,0.12364308,0.36515146,0.036515146,0.005343303,0.12364308,0.061296985,0.12259397,0.112020746,0.5601037,0.12976211,0.7785727,0.13877285,0.9714099,0.14921078,2.2381616,9.402832,0.9402832,0,0,0,0.0235,0,0.006,0,0,0,0.0515,0,0.0445,0,0.9375,1,0.108,0,0.044,0,0.015,0,0.003,0
"909",253.20801,159.61133,0.94384766,290.59277,136.78516,0.85253906,270.1953,116.885254,0.8964844,285.23926,119.34766,0.9746094,305.79883,101.96973,1,319.48633,126.50391,0.99609375,292.40796,85.40234,1,354.97754,91.23779,0.9194336,409.7207,94.640625,0.91796875,562.4209,104.52539,0.9013672,0.041884314,0.012487109,0.014248184,0.025006866,0.007813382,0.022101881,0.008076858,0.020651205,0.007361379,0.0016013508,0.16123253,0.016123254,0.0016013508,0.041884314,0.0263192,0.0526384,0.07486054,0.37430272,0.09603783,0.57622695,0.11352798,0.7946959,0.13827357,2.0741036,9.402344,0.94023436,0,0,0,0.064,0,0.016,0,0,0,0.226,0,0.119,0,0.944,1,0.138,0,0.022,0,0.016,0,0.0005,0
"910",253.53027,158.88867,0.96875,291.64697,135.45117,0.8833008,269.76562,115.25,0.88427734,285.93066,117.50098,0.9770508,306.0254,100.68408,1,318.07812,124.37109,1,292.56543,84.38794,1,353.6836,89.99609,0.8911133,409.38867,94.64844,0.90771484,561.9746,103.48828,0.8676758,0.026375225,0.056675002,0.056358837,0.06572898,0.04351516,0.08519211,0.034218468,0.0597784,0.011070772,0.037635233,0.47654817,0.047654815,0.011070772,0.08519211,0.031889036,0.06377807,0.0582628,0.29131398,0.070326254,0.42195752,0.08912597,0.62388176,0.1340499,2.0107486,9.379883,0.9379883,0,0,0,0.0755,0,0.003,0,0,0,0.088,0,0.035,0,0.509,1,0.0445,0,0.0205,0,0.0245,0,0,0
"911",254.2168,158.66992,0.9682617,291.9635,135.21484,0.88134766,269.92188,115.15332,0.8984375,286.15234,117.41504,0.9746094,305.9297,100.61865,1,318.21875,124.056,1,292.7168,84.34375,1,353.64258,89.70703,0.87158203,409.33398,94.63672,0.90527344,561.90234,103.13281,0.8701172,0.024017725,0.013167349,0.0061247246,0.007925145,0.0038643861,0.011501672,0.005256185,0.00973193,0.0018642996,0.012091336,0.095544755,0.009554476,0.0018642996,0.024017725,0.028604645,0.05720929,0.039185304,0.19592652,0.050144743,0.30086845,0.061644573,0.431512,0.12879647,1.9319471,9.369629,0.9369629,0,0,0,0.062,0,0.0025,0,0.004,0,0.065,0,0.007,0,0.917,1,0.5725,1,0.0065,0,0.013,0,0,0
"912",254.95117,159.3086,0.93896484,292.5122,135.0586,0.8925781,270.28516,114.918945,0.9042969,286.67578,117.07422,0.9707031,306.16797,99.95035,1,318.72656,123.31738,1,292.49585,84.227905,1,353.6953,88.03711,0.8720703,409.18945,94.71094,0.90771484,561.8965,103.146484,0.8696289,0.032441545,0.019017313,0.014410834,0.020820538,0.023650436,0.029878058,0.008315828,0.055691812,0.0054157902,0.00049581856,0.21013798,0.021013798,0.00049581856,0.055691812,0.015284137,0.030568274,0.026172297,0.13086149,0.036156718,0.21694031,0.04598318,0.32188225,0.12294344,1.8441516,9.355957,0.9355957,0,0,0,0.029,0,0.0125,0,0.009,0,0.0945,0,0.0065,0,0.9235,1,0.222,0,0.001,0,0.0105,0,0,0
"913",254.57617,159.18164,0.94970703,292.5288,135.0625,0.8911133,270.2461,114.958984,0.90771484,286.7578,117.04199,0.9667969,306.09473,100.01558,1,318.79297,123.52319,1,292.5586,84.23511,1,353.7461,87.97656,0.8701172,409.02344,94.697266,0.91308594,561.9199,103.11914,0.87158203,0.013196889,0.0005684977,0.0018645838,0.0029378145,0.003269309,0.007208619,0.0021052049,0.0026341053,0.005552588,0.0012004615,0.040538073,0.0040538074,0.0005684977,0.013196889,0.012533803,0.025067605,0.01968003,0.09840015,0.022485882,0.13491529,0.031570587,0.22099411,0.11067879,1.6601819,9.370117,0.9370117,0,0,0,0.0125,0,0.0025,0,0.005,0,0.056,0,0.0045,0,0.951,1,0.835,1,0.0005,0,0.0025,0,0,0
"914",254.1914,159.11133,0.96435547,292.13025,134.3711,0.88427734,270.09375,114.02539,0.89453125,286.32812,116.315674,0.96484375,306.05957,99.58325,1,318.60938,122.88672,1,292.3098,83.75586,1,352.27734,88.70703,0.87158203,408.79102,94.63281,0.91259766,562.0625,102.96094,0.8808594,0.013037912,0.026601845,0.031531394,0.028130049,0.014458478,0.022080828,0.01799907,0.054678973,0.008039772,0.0070990412,0.22365737,0.022365738,0.0070990412,0.054678973,0.013209772,0.026419545,0.020928526,0.10464264,0.020127648,0.12076589,0.02246872,0.15728104,0.098516196,1.4777429,9.373047,0.9373047,0,0,0,0.042,0,0.0045,0,0.005,0,0.0485,0,0.0065,0,0.9665,1,0.11,0,0.001,0,0.018,0,0,0
"915",254.69727,159.3711,0.93896484,293.26855,134.4043,0.90185547,270.9414,113.92969,0.9140625,287.4414,116.31299,0.96484375,306.62598,99.931946,1,319.3125,123.322266,1,293.22168,83.98666,1,353.3672,87.71484,0.86279297,408.3379,94.84766,0.91845703,562.65234,103.30859,0.8876953,0.018955266,0.037959658,0.028434724,0.037109483,0.022171138,0.027569827,0.03135399,0.0491279,0.01671593,0.022822516,0.29222047,0.029222047,0.01671593,0.0491279,0.025793891,0.051587783,0.017241973,0.08620986,0.02231078,0.13386469,0.021426847,0.14998794,0.08935041,1.3402562,9.388672,0.9388672,0,0,0,0.16,0,0.003,0,0.003,0,0.0535,0,0.0055,0,0.9615,1,0.06,0,0.0075,0,0.014,0,0,0
"916",254.54297,159.17969,0.94970703,293.36035,133.71191,0.91064453,270.95312,113.61914,0.9082031,287.26758,115.81433,0.9682617,306.68652,99.33496,1,319.32422,122.168945,1,293.3838,83.02051,0.9980469,352.1504,88.67969,0.86621094,408.72266,94.271484,0.9194336,563.0161,103.765625,0.9003906,0.008195112,0.023281386,0.010358931,0.01760288,0.02000158,0.038445994,0.032655135,0.051763546,0.023094459,0.019470941,0.24486996,0.024486996,0.008195112,0.051763546,0.026854523,0.053709045,0.020228477,0.101142384,0.018449478,0.11069686,0.022621669,0.15835167,0.07639232,1.1458849,9.420898,0.94208986,0,0,0,0.7465,1,0.0025,0,0.0055,0,0.0455,0,0.013,0,0.948,1,0.048,0,0.011,0,0.0095,0,0,0
"917",254.6211,159.5039,0.93652344,292.84375,134.41992,0.8925781,270.53906,114.240234,0.90722656,287.01172,116.420654,0.96972656,306.5547,99.788574,1,318.98438,123.31836,1,293.1162,83.78528,1,352.4297,88.53906,0.8613281,408.59375,94.43945,0.92822266,563.49414,103.84375,0.9111328,0.01111662,0.029214766,0.02488206,0.021936571,0.0157461,0.039953396,0.027007652,0.010423378,0.007057724,0.016145645,0.20348391,0.02034839,0.007057724,0.039953396,0.022417694,0.04483539,0.020095395,0.10047698,0.020248463,0.12149078,0.01872075,0.13104525,0.06489307,0.97339594,9.406738,0.9406738,0,0,0,0.549,1,0.002,0,0.001,0,0.0735,0,0.018,0,0.8345,1,0.056,0,0.0005,0,0.008,0,0,0
"918",254.6211,159.44727,0.9399414,293.14258,134.3125,0.89746094,270.79297,114.146484,0.9086914,287.2207,116.276855,0.96875,306.6494,99.76538,1,319.30078,123.25488,1,293.00684,83.95236,1,351.96094,88.75391,0.8696289,408.23242,94.80078,0.92285156,563.84106,104.09375,0.9189453,0.0018880208,0.010584984,0.0090220375,0.008455936,0.003250821,0.0107570235,0.0066566477,0.017187992,0.01703317,0.014253894,0.099090524,0.009909052,0.0018880208,0.017187992,0.0151287215,0.030257443,0.021266446,0.10633223,0.018397672,0.11038603,0.018771404,0.13139983,0.050989073,0.7648361,9.42627,0.94262695,0,0,0,0.7725,1,0.003,0,0.001,0,0.2705,0,0.004,0,0.8885,1,0.1915,0,0.0025,0,0.001,0,0,0
"919",254.93164,159.51367,0.93310547,293.34766,134.22852,0.9057617,270.9961,114.12988,0.91308594,287.45898,116.168945,0.9667969,306.7588,99.59082,1,319.47656,122.62207,1,293.15723,83.63452,1,352.19922,88.49219,0.87841797,408.34375,94.28516,0.9326172,564.3401,104.22461,0.93359375,0.010585586,0.007386957,0.00679341,0.008719236,0.0068665273,0.021892432,0.011720825,0.011798053,0.017583549,0.01719653,0.1205431,0.01205431,0.00679341,0.021892432,0.010981681,0.021963362,0.019204158,0.096020795,0.01973109,0.11838654,0.017491477,0.12244034,0.038331077,0.57496613,9.463379,0.9463379,0,0,0,0.8245,1,0.0005,0,0.001,0,0.127,0,0.0215,0,0.8535,1,0.0675,0,0.003,0,0.006,0,0,0
"920",254.91797,159.56445,0.9296875,293.3994,134.49219,0.91015625,270.8828,114.37402,0.91748047,287.23633,116.59033,0.9765625,306.53906,100.01843,1,319.53906,122.99219,1,293.02148,84.1438,1,351.96094,88.71094,0.86572266,408.39453,94.375,0.9301758,564.8047,104.55859,0.94384766,0.0017529833,0.008956793,0.008971392,0.015886493,0.016025398,0.012511905,0.017568575,0.010782163,0.0034400637,0.019072913,0.11496867,0.011496867,0.0017529833,0.019072913,0.011775589,0.023551177,0.015659124,0.07829562,0.017919611,0.10751766,0.018554771,0.12988341,0.030387964,0.45581946,9.473633,0.94736326,0,0,0,0.8485,1,0.001,0,0.001,0,0.0865,0,0.0115,0,0.903,1,0.205,0,0,0,0.0155,0,0,0
"921",254.93555,159.55469,0.9296875,293.25488,134.23047,0.89990234,270.96875,114.32617,0.9121094,287.3457,116.19202,0.9614258,306.70996,99.648926,1,319.5703,122.74219,1,293.13574,83.576416,1,352.29688,88.5,0.8774414,408.32812,94.27539,0.9345703,564.7876,104.671875,0.9448242,0.00067028846,0.0099658305,0.0032787237,0.013768647,0.013570457,0.0083981855,0.019292431,0.013222398,0.003990519,0.00381877,0.08997625,0.008997625,0.00067028846,0.019292431,0.010247245,0.02049449,0.012561249,0.06280625,0.0145488735,0.08729324,0.01664504,0.116515286,0.023991676,0.35987514,9.459961,0.9459961,0,0,0,0.8135,1,0.002,0,0.0045,0,0.093,0,0.0105,0,0.8045,1,0.2485,0,0,0,0.0095,0,0,0
"922",254.8789,159.52539,0.9326172,293.51758,134.29688,0.90234375,271.10938,114.30469,0.91796875,287.50586,116.288086,0.9633789,306.7002,99.721924,1,319.65625,122.73633,1,293.08496,83.84778,1,352.19922,88.609375,0.8798828,408.1914,94.359375,0.9375,564.94824,105.33984,0.95996094,0.0021256285,0.009031956,0.0047418904,0.0062253373,0.0024549456,0.002871234,0.00920243,0.004887584,0.005348457,0.022900485,0.069789946,0.0069789947,0.0021256285,0.022900485,0.0079883095,0.015976619,0.009887369,0.04943685,0.011630873,0.06978524,0.013467463,0.09427223,0.018718354,0.2807753,9.493652,0.94936526,0,0,0,0.5565,1,0.0005,0,0,0,0.127,0,0.1075,0,0.876,1,0.034,0,0,0,0.0025,0,0,0
"923",254.83398,159.50586,0.9350586,293.63477,134.14453,0.89941406,271.17188,114.30371,0.9189453,287.5254,116.22778,0.96240234,306.8789,99.74585,1,319.77734,122.90527,1,293.1045,83.921875,1,352.2461,88.63281,0.8779297,408.26562,94.33984,0.9394531,565.1621,105.390625,0.95996094,0.0016328042,0.0064067263,0.0020835877,0.0021128943,0.0060101803,0.006928702,0.002554253,0.0017469281,0.0025581878,0.0073271114,0.039361373,0.003936137,0.0016328042,0.0073271114,0.005457566,0.010915132,0.008692787,0.043463934,0.008895498,0.053372987,0.010531625,0.07372138,0.01654642,0.2481963,9.493164,0.9493164,0,0,0,0.7765,1,0.0015,0,0.001,0,0.0745,0,0.119,0,0.7205,1,0.0795,0,0,0,0.004,0,0,0
"924",254.87305,159.52539,0.9316406,293.83398,134.08789,0.89697266,271.30078,114.43359,0.91748047,287.5547,116.28711,0.95751953,306.91895,99.782104,1,319.9297,122.97266,1,292.958,84.11755,1,352.11133,88.60156,0.8754883,408.34766,94.33203,0.93408203,564.99023,105.74609,0.95996094,0.0014557734,0.006903805,0.00609976,0.002205524,0.0018004761,0.0055526835,0.008147789,0.0046113795,0.0027467476,0.013161351,0.052685287,0.0052685286,0.0014557734,0.013161351,0.0046023326,0.009204665,0.0073356302,0.03667815,0.008122077,0.048732463,0.008377359,0.058641516,0.015822772,0.23734158,9.473145,0.94731444,0,0,0,0.8265,1,0,0,0,0,0.0755,0,0.034,0,0.892,1,0.0765,0,0,0,0.0025,0,0,0
"925",255.16016,159.60742,0.9248047,294.09375,134.02539,0.90185547,271.42578,114.336914,0.92041016,287.7539,116.181885,0.9560547,307.12354,99.653076,1,320.06445,122.90039,1,293.13086,83.88434,1,352.09766,88.58203,0.8730469,408.39062,94.33594,0.93408203,564.96436,106.08203,0.9628906,0.009953275,0.008905956,0.0052675065,0.007510018,0.008062624,0.0050972863,0.009676263,0.0007946976,0.001438198,0.011231094,0.06793691,0.0067936913,0.0007946976,0.011231094,0.00603111,0.01206222,0.0063949954,0.031974975,0.0072453073,0.043471843,0.007932307,0.055526152,0.013098697,0.19648045,9.473145,0.94731444,0,0,0,0.8685,1,0,0,0,0,0.269,0,0.0095,0,0.566,1,0.0995,0,0,0,0.002,0,0,0
