"","leftEar_x","leftEar_y","leftEar_p","leftShoulder_x","leftShoulder_y","leftShoulder_p","neck_x","neck_y","neck_p","nose_x","nose_y","nose_p","rightEar_x","rightEar_y","rightEar_p","rightShoulder_x","rightShoulder_y","rightShoulder_p","spineLower_x","spineLower_y","spineLower_p","spineMid_x","spineMid_y","spineMid_p","spineUpper_x","spineUpper_y","spineUpper_p","tailBase_x","tailBase_y","tailBase_p","Movement_leftEar","Movement_leftShoulder","Movement_neck","Movement_nose","Movement_rightEar","Movement_rightShoulder","Movement_spineLower","Movement_spineMid","Movement_spineUpper","Movement_tailBase","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75","Probability_sniffing_up","sniffing_up","Probability_sniffing_down","sniffing_down","Probability_grooming","grooming","Probability_rearing","rearing","Probability_turning","turning","Probability_moving","moving","Probability_rest","rest","Probability_running","running","Probability_top","top","Probability_other","other"
"559",852.5303,584.6127,0.79353404,795.01764,579.4198,1,804.90796,616.02606,1,794.9453,599.1587,0.8498325,773.2955,599.31104,0.8085235,774.7694,572.0615,0.8251603,776.6079,621.5597,0.79318637,719.96106,584.6796,0.8395168,674.671,555.9949,0.879845,534.43353,468.97882,0.96475357,0.3154751,0.09839482,0.0021850585,0.019732665,0.042163085,0.059793685,0.010061261,0.055629015,0.004309082,0.07405111,0.6817949,0.06817949,0.0021850585,0.3154751,0.07527152,0.15054303,0.071685806,0.35842904,0.06693205,0.4015923,0.061501376,0.43050963,0.061159663,0.91739494,8.754352,0.8754352,0,0,0,0.1675,0,0.215,0,0,0,0.2965,0,0.048,0,0.2115,0,0.0155,0,0.0305,0,0.286,0,0,0
"560",848.70166,579.5237,0.91909486,794.1503,575.8502,0.9526978,805.4598,610.73016,1,793.2614,595.4159,0.90176064,771.7157,599.0154,0.8003999,770.41455,571.205,0.8669111,776.3621,621.5597,0.8183555,716.82,588.12146,0.8673194,674.7621,555.9949,0.90035534,534.43353,468.58896,0.96333265,0.21227887,0.12244785,0.17748566,0.13680501,0.053573355,0.14794292,0.008192953,0.15532199,0.0030354818,0.012995402,1.0300794,0.103007935,0.0030354818,0.21227887,0.085593715,0.17118743,0.07585995,0.37929973,0.07690616,0.461437,0.072085746,0.5046002,0.06423041,0.9634562,8.990227,0.8990227,0,0,0,0.3775,0,0.325,0,0,0,0.2515,0,0.067,0,0.226,0,0.009,0,0.0535,0,0.222,0,0,0
"561",841.0148,571.03723,0.8341666,792.5927,573.80853,0.9639652,806.2225,606.5154,1,793.2614,591.9801,0.83665395,771.7157,598.79193,0.84298575,764.11334,570.4388,0.8353717,776.3621,621.0418,0.7544656,713.4393,591.6788,0.8119759,674.7621,555.9949,0.9208332,534.43353,468.43567,0.96994084,0.38167483,0.08560022,0.14277448,0.11452637,0.0074483235,0.21158749,0.017262777,0.16358434,0,0.00510966,1.1295685,0.112956844,0,0.38167483,0.10798239,0.21596478,0.0877499,0.4387495,0.08204276,0.49225658,0.08205626,0.5743938,0.0675053,1.0125794,8.770358,0.8770358,0,0,0,0.2665,0,0.3525,0,0.002,0,0.3765,0,0.148,0,0.2915,0,0.019,0,0.085,0,0.1025,0,0.003,0
"562",838.77155,562.5924,0.86758757,791.7815,568.5577,0.83295846,807.8585,599.57935,0.8849095,793.2614,588.08673,0.8425718,771.7157,592.731,0.8010442,763.90967,564.93677,0.9052604,776.3621,618.96796,0.8395953,713.4393,593.4534,0.82683057,674.7621,556.0301,0.91604745,534.1865,468.21466,0.97290635,0.2912561,0.17710495,0.23754588,0.12977906,0.20203044,0.18352608,0.06912842,0.059155274,0.0011739095,0.01104829,1.3617482,0.13617483,0.0011739095,0.2912561,0.12456584,0.24913168,0.100536525,0.5026826,0.09582072,0.57492435,0.08977591,0.62843144,0.07166168,1.0749252,8.689712,0.86897117,0,0,0,0.171,0,0.3945,0,0,0,0.318,0,0.136,0,0.3295,0,0.0045,0,0.0295,0,0.0885,0,0.071,0
"563",836.151,549.637,0.7882446,791.39044,564.8052,0.90919846,809.0551,592.80945,0.91451275,794.7846,582.73145,0.83188516,771.9838,589.19415,0.78864145,763.4244,561.9516,0.8150123,776.6079,614.9035,0.8264787,713.4393,594.952,0.8966565,674.6767,556.1571,0.91003025,534.1865,468.198,0.9727732,0.44059202,0.12576078,0.22916116,0.18558976,0.1182338,0.10081192,0.13572927,0.049953207,0.0051016053,0.00055541995,1.3914889,0.13914889,0.00055541995,0.44059202,0.13766186,0.27532372,0.111893594,0.559468,0.10697192,0.6418315,0.10201046,0.7140732,0.075912654,1.1386899,8.653433,0.8653433,0,0,0,0.073,0,0.359,0,0.0005,0,0.4745,0,0.0535,0,0.258,0,0.0125,0,0.095,0,0.0835,0,0.032,0
"564",830.80225,538.8397,0.94081837,790.2032,559.6057,0.9440247,809.8716,583.73517,0.973616,794.7846,575.3811,0.86271816,773.62445,584.2364,0.7929168,762.1153,559.8378,0.7370179,779.3274,607.7093,0.7738378,713.608,594.952,0.92985135,674.65625,556.3255,0.9088132,534.14496,468.18164,0.9712534,0.40165064,0.17777635,0.3036979,0.24501139,0.17407236,0.08287687,0.25636843,0.0056233723,0.0056544263,0.0014889257,1.6542208,0.16542208,0.0014889257,0.40165064,0.15228549,0.30457097,0.13134211,0.65671057,0.12081501,0.72489005,0.11532194,0.8072536,0.08226692,1.2340038,8.8348675,0.88348675,0,0,1,0.1175,0,0.242,0,0.0005,0,0.5065,1,0.131,0,0.3695,0,0.004,0,0.138,0,0.0965,0,0.1175,0
"565",830.50476,526.299,0.9293876,789.1468,551.02704,0.9185858,811.17206,574.5932,1,795.8532,566.2936,0.92461777,773.6587,578.88165,0.9298595,763.4244,554.4489,0.7522573,785.40186,597.981,0.73074234,715.92303,594.952,0.91424733,673.8996,556.48785,0.9072262,534.1285,468.18164,0.971351,0.4181413,0.28811577,0.3078001,0.30500457,0.17849487,0.18485464,0.38230056,0.077168785,0.025795827,0.0005493164,2.1682258,0.21682258,0.0005493164,0.4181413,0.19112232,0.38224465,0.15410504,0.7705252,0.14558886,0.8735331,0.13453038,0.9417126,0.09340688,1.4011033,8.978275,0.8978275,0,0,1,0.0745,0,0.2575,0,0,0,0.466,0,0.0975,0,0.3305,0,0.006,0,0.2175,0,0.117,0,0.0625,0
"566",824.8902,515.5339,0.89384025,786.9511,541.9961,0.9028436,811.27997,564.82654,0.9929316,796.2463,557.4005,0.8560756,774.23737,574.1712,0.757825,761.8932,548.8012,0.70504016,787.055,590.4799,0.85779953,718.7274,594.0873,0.9115979,673.8552,557.29443,0.91483176,534.1212,468.18164,0.97454363,0.40471044,0.30980098,0.3255753,0.29672495,0.15819536,0.19505303,0.2560368,0.09782266,0.02692664,0.00024210612,2.071088,0.20710881,0.00024210612,0.40471044,0.2119657,0.4239314,0.17293544,0.8646772,0.16293901,0.977634,0.15437743,1.080642,0.10346427,1.551964,8.767328,0.8767328,0,0,1,0.0325,0,0.159,0,0.0005,0,0.5205,1,0.051,0,0.253,0,0.002,0,0.237,0,0.122,0,0.0645,0
"567",820.55414,505.24686,0.9420643,786.74286,534.129,1,811.27997,555.0349,1,796.4699,546.4371,0.9846015,779.49536,565.365,0.90916544,761.8932,540.4618,0.80986387,793.18396,579.54395,0.74208236,724.1375,591.07025,0.888411,672.9121,558.1268,0.92460424,533.74146,468.18164,0.98600626,0.3721173,0.26232737,0.32638752,0.365524,0.34188354,0.27798054,0.41787794,0.2064827,0.041929178,0.012658691,2.6251688,0.2625169,0.012658691,0.41787794,0.23481286,0.4696257,0.19820385,0.99101925,0.18786567,1.127194,0.17716442,1.2401509,0.118244566,1.7736685,9.186798,0.91867983,0,0,1,0.0815,0,0.135,0,0,0,0.382,0,0.215,0,0.2895,0,0.001,0,0.415,0,0.201,0,0.122,0
"568",813.88116,493.98148,0.8385098,786.74286,524.87897,1,811.6938,543.2736,1,796.60046,537.53534,0.86231196,781.60944,557.705,0.8400788,765.3161,536.96344,0.9030794,793.9123,572.7657,0.6553861,729.79974,586.3396,0.8284938,672.5103,562.13745,0.9602039,532.31433,469.197,0.9903373,0.436447,0.30833536,0.39228565,0.29675636,0.2648784,0.16314547,0.22724256,0.24594474,0.13435857,0.05838207,2.5277762,0.25277764,0.05838207,0.436447,0.25764728,0.51529455,0.2209296,1.104648,0.20729949,1.2437968,0.19713882,1.3799717,0.1331686,1.9975288,8.878401,0.8878401,0,0,1,0.0475,0,0.234,0,0,0,0.0665,0,0.047,0,0.2315,0,0,0,0.2305,0,0.2775,0,0.126,0
"569",811.84106,485.62668,0.90472597,786.9511,518.72736,1,812.6073,532.03925,1,798.5533,528.7719,0.9191126,787.0165,552.859,0.8791684,765.582,531.0436,0.8272409,798.8194,564.3685,0.6800417,741.9184,583.3818,0.8032184,672.5103,565.6123,1,531.9736,473.32516,0.9034063,0.28667566,0.20517118,0.37571517,0.2992791,0.24202827,0.19752762,0.32419455,0.4158131,0.11582845,0.13807379,2.6003067,0.2600307,0.11582845,0.4158131,0.25640416,0.5128083,0.23985133,1.1992567,0.22744645,1.3646786,0.21483251,1.5038276,0.14762641,2.2143962,8.916914,0.8916914,0,0,1,0.01,0,0.1065,0,0,0,0.046,0,0.1295,0,0.4475,0,0,0,0.232,0,0.1675,0,0.1115,0
"570",811.84106,476.66098,0.8817009,789.3879,510.16748,1,816.455,524.42004,1,800.52423,520.32623,0.95493686,792.70966,546.7091,0.8461773,766.383,527.26654,0.87047,804.81006,557.5743,0.85508615,751.7583,582.6477,0.7440043,672.5103,566.4781,1,529.98706,479.94775,0.9291804,0.29885662,0.29666534,0.28452137,0.2890869,0.27935153,0.12870148,0.30193794,0.32890826,0.028859457,0.23047034,2.4673593,0.24673593,0.028859457,0.32890826,0.2533833,0.5067666,0.245834,1.22917,0.24099876,1.4459925,0.2302021,1.6114147,0.15859966,2.378995,9.081556,0.9081556,0,0,1,0.021,0,0.1485,0,0,0,0.297,0,0.205,0,0.412,0,0.0005,0,0.2515,0,0.1085,0,0.147,0
"571",811.84106,468.11975,0.93475133,790.4217,502.48184,1,818.6095,515.46375,0.99211985,802.6579,514.79553,1,796.83026,540.687,0.8304854,769.60004,523.119,0.8027695,808.34534,554.18616,0.73781556,757.8325,581.1769,0.7434792,677.4746,569.67633,1,527.1565,488.479,0.8661994,0.28470764,0.25849524,0.30705968,0.19759999,0.2432306,0.17496441,0.16322298,0.20832522,0.19684447,0.29961887,2.3340693,0.23340693,0.16322298,0.30705968,0.24007143,0.48014286,0.25109363,1.2554681,0.24376282,1.4625769,0.23991421,1.6793995,0.17059298,2.5588946,8.90762,0.89076203,0,0,2,0.023,0,0.105,0,0,0,0.0765,0,0.041,0,0.59,1,0,0,0.117,0,0.323,0,0.085,0
"572",813.4646,459.4408,0.87925166,791.98145,494.6381,0.9217108,819.77814,507.28195,1,804.3214,505.84912,1,799.242,535.5031,0.7792398,771.0802,516.43823,0.7657073,812.4873,548.635,0.8811992,763.1202,577.42554,0.71776104,680.6038,573.426,1,524.0243,500.03598,0.712087,0.29431677,0.26657757,0.27549446,0.30332518,0.19058189,0.22809304,0.23087066,0.21610673,0.16279563,0.39913017,2.567292,0.2567292,0.16279563,0.39913017,0.24506806,0.49013612,0.24993607,1.2496804,0.25203288,1.5121973,0.24561515,1.7193061,0.18289214,2.7433822,8.656957,0.86569566,0,0,2,0,0,0.0455,0,0,0,0.08,0,0.0425,0,0.537,1,0,0,0.219,0,0.303,0,0.1055,0
"573",815.0738,452.94122,0.97844857,793.0687,487.48257,1,819.9034,499.9631,1,804.65106,499.52347,1,802.38165,530.7776,0.70867014,772.13965,510.64194,0.77706367,815.19824,542.5225,0.64272654,772.4821,573.63257,0.73533887,684.95123,576.89996,1,524.0243,509.4383,0.8711774,0.22319385,0.24125507,0.2439973,0.21114121,0.18911482,0.19641075,0.22288933,0.3367038,0.18549705,0.31341043,2.3636138,0.23636138,0.18549705,0.3367038,0.24654528,0.49309057,0.24665283,1.2332641,0.24767363,1.4860418,0.2497941,1.7485586,0.19315867,2.89738,8.713425,0.8713425,0,0,3,0.0015,0,0.022,0,0,0,0.0805,0,0.063,0,0.6855,1,0,0,0.1455,0,0.365,0,0.0895,0
"574",816.0077,446.09326,0.8733758,793.0687,481.98807,0.9894035,819.9034,495.11316,0.9583175,805.0346,493.32516,1,802.6472,522.4098,0.71621954,773.4744,507.19666,0.75187707,818.3308,533.5788,0.7660941,779.7973,567.9163,0.71953994,691.4369,577.0093,1,524.0243,517.8556,0.8327187,0.2303783,0.18315023,0.16166483,0.20700529,0.27906704,0.123160236,0.31588185,0.30945727,0.21621926,0.2805766,2.306561,0.2306561,0.123160236,0.31588185,0.23350874,0.46701747,0.24077791,1.2038895,0.2439867,1.4639202,0.24524255,1.7166978,0.20399044,3.0598567,8.607546,0.8607546,0,0,2,0.006,0,0.028,0,0,0,0.1005,0,0.028,0,0.6905,1,0,0,0.183,0,0.3545,0,0.035,0
"575",816.37274,439.29,0.9074907,793.5299,474.9889,0.9197828,819.9034,488.50723,1,805.1396,488.08777,0.9902693,804.32214,517.45575,0.7927195,774.7358,502.70712,0.77602106,820.61597,525.6642,0.8679109,784.61664,560.7334,0.8796899,696.7541,577.81354,0.9613507,525.8488,530.67816,0.80104417,0.22710134,0.23381178,0.22019754,0.17461494,0.17431739,0.15544528,0.27459672,0.28832924,0.17925602,0.4317242,2.3593946,0.23593946,0.15544528,0.4317242,0.23329778,0.46659556,0.23861861,1.1930931,0.2399715,1.439829,0.2428371,1.6998596,0.21285255,3.1927881,8.896278,0.8896278,0,0,0,0.006,0,0.0265,0,0,0,0.1135,0,0.149,0,0.729,1,0,0,0.1665,0,0.2145,0,0.0765,0
"576",817.5196,432.1593,0.87365717,793.5299,469.32806,1,819.5095,480.17032,0.9288787,805.1819,480.96573,1,804.32214,505.62708,0.7523508,776.2969,493.78424,0.774336,820.8949,514.34344,0.798023,786.3382,552.0991,0.9103939,703.24304,578.9539,0.9118384,528.47327,539.17957,0.5903186,0.24074478,0.18869425,0.2782071,0.23740551,0.39428914,0.30194712,0.37747252,0.2934744,0.21961324,0.29657602,2.8284242,0.28284243,0.18869425,0.39428914,0.25939095,0.5187819,0.24850571,1.2425286,0.24598925,1.4759355,0.24609591,1.7226714,0.22417825,3.3626738,8.539797,0.8539797,0,0,1,0.001,0,0.0365,0,0,0,0.1175,0,0.0735,0,0.5365,1,0,0,0.4465,0,0.3005,0,0.0455,0
"577",816.6882,424.50705,0.9041255,793.09625,462.15106,0.8894769,819.44794,473.3586,0.97670007,805.1396,473.50427,0.9576467,804.32214,500.21036,0.7966891,777.34705,487.7882,0.7504094,821.21564,509.29813,0.72227114,787.67883,543.8892,0.92754906,709.221,578.9821,0.9330061,533.8004,551.4887,0.5555261,0.25657624,0.23966973,0.22706617,0.2487192,0.18055725,0.20291013,0.16851678,0.277288,0.19926776,0.44708127,2.4476526,0.24476525,0.16851678,0.44708127,0.26380384,0.5276077,0.24611293,1.2305646,0.2478823,1.4872938,0.2458144,1.7207007,0.23141761,3.4712644,8.4134,0.84133995,0,0,2,0,0,0.0255,0,0.0015,0,0.059,0,0.04,0,0.679,1,0,0,0.3875,0,0.3375,0,0.0865,0
"578",816.37274,418.3723,0.9504899,792.92474,455.49106,0.9299428,819.3823,468.33722,1,805.0346,468.37634,1,803.39526,490.57285,0.8089149,777.34705,480.60178,0.7608655,821.21564,499.01157,0.9364329,787.67883,539.19183,0.8833106,714.6094,578.9821,0.98227775,542.73627,559.4709,0.5989,0.2047613,0.22207372,0.16739406,0.1709668,0.32273272,0.23954773,0.34288535,0.15657958,0.17961222,0.39939484,2.4059482,0.24059482,0.15657958,0.39939484,0.24268004,0.4853601,0.24695961,1.2347981,0.24519324,1.4711595,0.24684124,1.7278886,0.23818068,3.5727103,8.851134,0.8851134,0,0,1,0.0115,0,0.014,0,0,0,0.15,0,0.098,0,0.7505,1,0,0,0.336,0,0.189,0,0.1145,0
"579",816.37274,413.1202,0.87785214,792.25006,452.39163,1,818.6533,464.00717,0.91605085,804.0383,463.65527,0.9845742,801.5915,485.5502,0.89108133,777.34705,475.77957,0.85787654,821.21564,494.51752,0.9114925,787.67883,531.62915,0.9481554,721.2707,578.9821,0.88538903,550.9859,567.8156,0.6010222,0.1750702,0.105733626,0.1463662,0.16083485,0.17789055,0.16074015,0.14980164,0.25208944,0.22204386,0.39113924,1.9417099,0.19417098,0.105733626,0.39113924,0.21738291,0.43476582,0.23966259,1.198313,0.2381615,1.428969,0.23790434,1.6653304,0.24009727,3.601459,8.873494,0.8873494,0,0,1,0.0015,0,0.0215,0,0,0,0.0505,0,0.0825,0,0.7825,1,0,0,0.1505,0,0.2545,0,0.0455,0
"580",815.29785,407.87192,0.94195396,791.867,446.23563,0.874441,818.59393,458.37332,0.881972,803.087,457.63892,0.9709981,798.9081,479.58008,0.8050642,775.9295,470.52097,0.8220676,821.71564,488.67416,0.90576327,787.67883,526.6487,0.9296833,730.3109,577.13617,0.91793513,564.5786,580.31274,0.72799623,0.17857443,0.20559707,0.18780543,0.20303702,0.21818204,0.18154387,0.1954902,0.16601562,0.30755872,0.6154854,2.4592898,0.24592897,0.16601562,0.6154854,0.22004998,0.44009995,0.24166049,1.2083025,0.24070698,1.4442419,0.23927115,1.674898,0.2420377,3.6305654,8.777874,0.8777874,0,0,1,0.008,0,0.0335,0,0,0,0.062,0,0.1085,0,0.7125,1,0,0,0.2345,0,0.345,0,0.1095,0
"581",814.339,401.6159,0.981273,791.867,440.47748,0.9653299,818.35754,451.79504,0.97108525,803.087,451.3473,1,798.9081,472.16925,0.8076027,775.9295,464.4388,0.8554831,821.71564,482.3615,1,787.67883,522.4316,0.8192053,738.49713,574.2639,0.9486243,574.6541,595.011,0.5946575,0.21096894,0.19193827,0.21941744,0.20972086,0.24702759,0.20273845,0.21042176,0.14057007,0.28918275,0.59400153,2.5159876,0.25159878,0.14057007,0.59400153,0.24876387,0.49752775,0.23541176,1.1770588,0.24331687,1.4599012,0.24226296,1.6958407,0.2450037,3.6750555,8.943261,0.8943261,0,0,1,0.0015,0,0.016,0,0,0,0.035,0,0.063,0,0.7075,1,0,0,0.274,0,0.233,0,0.1315,0
"582",813.7558,394.69922,0.84346354,791.2517,434.20486,0.9924742,817.78864,444.02264,0.85088336,803.0015,444.76672,0.953625,798.9081,466.43646,0.8578565,775.9295,458.92493,0.84616935,821.71564,475.75537,0.9269829,788.61584,519.2889,0.8067319,745.47925,572.807,0.90385395,589.4828,606.6878,0.6500514,0.23137432,0.21009064,0.2597731,0.21937071,0.19109294,0.18379618,0.22020467,0.1093138,0.23774996,0.629142,2.4919083,0.24919084,0.1093138,0.629142,0.25039482,0.50078964,0.23629688,1.1814843,0.23770827,1.4262496,0.244156,1.709092,0.2441153,3.6617293,8.6320915,0.8632091,0,0,1,0.0035,0,0.0235,0,0,0,0.0445,0,0.047,0,0.6665,1,0,0,0.2965,0,0.4315,0,0.0865,0
"583",812.35126,388.33057,0.9675438,790.73663,426.59274,0.92640686,817.4175,437.55606,0.975016,803.0015,438.67737,0.97899735,801.3094,462.18326,0.78025216,776.52515,456.33163,0.7477321,821.853,467.52,0.9583304,796.5622,513.38873,0.9285541,752.2979,570.5322,0.9508599,604.5994,616.07684,0.6735016,0.21738975,0.2543176,0.21590753,0.20297852,0.16280873,0.08869395,0.27455094,0.3299094,0.23960342,0.5931711,2.579331,0.25793308,0.08869395,0.5931711,0.25356197,0.50712395,0.23976453,1.1988226,0.23990291,1.4394175,0.24059753,1.6841828,0.24445899,3.666885,8.887194,0.8887194,0,0,2,0.0005,0,0.024,0,0,0,0.043,0,0.0785,0,0.709,1,0,0,0.266,0,0.2185,0,0.0765,0
"584",808.1946,382.99533,0.79917693,790.73663,422.96158,0.94401455,816.87744,430.7183,0.8996582,803.0015,433.9764,0.9254761,803.10175,461.99942,0.7226953,776.97626,455.7299,0.6943932,824.19446,463.36438,0.9486209,801.9752,509.91345,0.8831056,756.91406,569.18726,0.9556125,611.77594,634.0409,0.9391664,0.22544451,0.12103882,0.22863537,0.15669861,0.06005872,0.025068766,0.1589947,0.21442018,0.16026987,0.64481646,1.995446,0.1995446,0.025068766,0.64481646,0.22873884,0.4574777,0.24083926,1.2041962,0.23306121,1.3983673,0.23413743,1.638962,0.24042659,3.6063988,8.71192,0.871192,0,0,2,0.009,0,0.052,0,0.001,0,0.095,0,0.066,0,0.735,1,0.0005,0,0.1445,0,0.3855,0,0.0515,0
"585",803.7386,377.98413,0.9079332,790.57874,419.5231,1,816.87744,424.5591,0.87615854,802.6595,429.75723,0.95232165,804.2823,455.2406,0.8152778,777.465,453.75742,0.7678241,826.1454,457.3917,0.80556834,807.75574,507.7053,0.7981295,759.5622,565.66296,0.9145262,614.7635,634.0409,0.9102792,0.22352728,0.11473667,0.205306,0.14110063,0.22870487,0.06773762,0.20944135,0.206264,0.14694382,0.09958496,1.6433471,0.16433471,0.06773762,0.22870487,0.18193966,0.36387932,0.2245204,1.122602,0.2280885,1.368531,0.22324313,1.562702,0.23493317,3.5239975,8.748018,0.8748018,0,0,0,0.001,0,0.0355,0,0,0,0.05,0,0.044,0,0.637,1,0,0,0.199,0,0.367,0,0.048,0
"586",803.60956,373.9588,0.9393088,789.6667,416.92142,1,816.7638,422.06406,0.94489825,802.61115,427.24954,0.9266394,804.7239,452.38544,0.8268335,777.465,451.2926,0.824457,826.1454,452.4576,0.8105857,810.11615,502.07492,0.9841221,761.86646,560.5133,0.90701044,616.9455,634.0409,0.9010399,0.13424657,0.09189725,0.08325477,0.08360521,0.096303694,0.08216044,0.1644694,0.20350437,0.18805613,0.07273356,1.2002314,0.120023146,0.07273356,0.20350437,0.14217892,0.28435785,0.19820528,0.9910264,0.20710419,1.2426251,0.21265058,1.4885541,0.22737426,3.4106138,9.064896,0.90648955,0,0,0,0.022,0,0.0165,0,0,0,0.101,0,0.071,0,0.525,1,0.0005,0,0.217,0,0.22,0,0.025,0
"587",803.57764,370.89777,0.9863511,789.3134,413.56714,0.94388187,816.4276,417.47296,0.94202733,802.3121,424.04874,0.92085654,804.7239,448.94327,0.8175302,777.465,449.46432,0.8419077,826.1454,448.3195,0.8739611,810.11615,498.44888,0.99917346,761.86646,552.93384,0.94707197,618.31116,633.5258,0.89707047,0.10204005,0.11242768,0.15344623,0.10715825,0.11473897,0.060942587,0.13793741,0.12086792,0.25264892,0.04865222,1.2108603,0.121086024,0.04865222,0.25264892,0.12055458,0.24110916,0.17258431,0.86292154,0.18535207,1.1121124,0.19481587,1.3637111,0.21833137,3.2749705,9.169832,0.91698325,0,0,0,0.028,0,0.009,0,0,0,0.058,0,0.0665,0,0.414,0,0.0005,0,0.1545,0,0.2255,0,0.0275,0
"588",802.546,367.74594,0.9198516,788.2083,410.89386,0.9763823,816.2598,415.34473,0.9376634,801.5299,421.44037,0.92659926,804.7239,448.4717,0.7626992,777.4434,447.76297,0.80542654,826.1041,445.9496,0.8712833,810.11615,496.39212,0.8744342,761.86646,545.7089,0.80067813,618.31116,631.97906,0.8941402,0.11054528,0.0964231,0.071161285,0.09077057,0.015718587,0.056716405,0.07900875,0.06855876,0.24083048,0.05155843,0.8812916,0.08812916,0.015718587,0.24083048,0.1046076,0.2092152,0.13862354,0.6931176,0.15850845,0.9510507,0.17146307,1.2002416,0.20844923,3.1267383,8.769157,0.87691575,0,0,0,0.061,0,0.007,0,0,0,0.134,0,0.053,0,0.4915,0,0.0005,0,0.106,0,0.44,0,0.0105,0
"589",801.45557,362.89502,0.9525656,787.9507,406.06836,1,815.1745,412.16257,0.97030175,800.56903,415.8586,0.92270046,802.47986,439.98474,0.7204881,776.775,440.82895,0.73811644,825.5528,443.12814,0.7805109,806.2386,494.86258,0.87222403,757.92303,538.96875,0.9365761,618.31116,619.35284,0.8795768,0.16573247,0.16107911,0.11207177,0.18879527,0.29262084,0.23220538,0.0958268,0.1389444,0.26030004,0.42087403,2.06845,0.206845,0.0958268,0.42087403,0.14748707,0.29497415,0.14008361,0.70041806,0.14999378,0.89996266,0.16541368,1.1578957,0.20686182,3.1029272,8.77306,0.877306,0,0,2,0.038,0,0.026,0,0,0,0.0555,0,0.0475,0,0.632,1,0.0005,0,0.167,0,0.573,1,0.099,0
"590",800.84985,356.7068,0.95909005,787.23627,400.401,1,813.87976,405.09802,1,799.79285,409.8655,0.8815313,802.03455,432.99957,0.802157,776.7211,432.02942,0.8275381,822.5164,434.37482,0.8685597,802.0193,485.48764,0.94846237,756.19183,532.697,0.8815321,614.83044,614.9465,0.73351717,0.20726019,0.190407,0.239407,0.20143858,0.23331162,0.29332316,0.30883348,0.34268865,0.21687588,0.18717632,2.4207218,0.24207218,0.18717632,0.34268865,0.22445859,0.44891718,0.1556311,0.7781555,0.15708171,0.9424902,0.16314784,1.1420348,0.20727067,3.10906,8.902388,0.89023876,0,0,1,0.0245,0,0.01,0,0,0,0.0615,0,0.051,0,0.6165,1,0,0,0.26,0,0.3945,0,0.1375,0
"591",799.2694,349.86798,0.8772917,785.4836,392.01184,0.9517516,813.0673,398.2282,1,797.86584,402.0485,0.8935398,798.3707,424.6989,0.758548,774.55,426.36642,0.7590498,820.14825,428.32147,0.74800134,800.78644,476.76328,0.9017325,756.19183,527.1844,0.8702057,612.72,608.6294,0.7446952,0.23396835,0.28567642,0.23058952,0.26836768,0.30244285,0.2021643,0.21666971,0.29370144,0.18375447,0.22200993,2.4393444,0.24393444,0.18375447,0.30244285,0.24300331,0.48600662,0.18041337,0.9020668,0.17034833,1.02209,0.16948923,1.1864246,0.20467679,3.070152,8.504816,0.8504816,0,0,2,0.0115,0,0.0695,0,0,0,0.041,0,0.013,0,0.4975,0,0,0,0.249,0,0.518,1,0.1125,0
"592",797.778,340.73166,0.99084586,783.90295,382.62982,0.9034628,811.9788,388.328,1,797.13885,393.67572,0.8986156,797.8388,418.23615,0.84780574,772.2748,416.07608,0.78033584,817.73303,425.02957,0.6540246,798.0613,469.5414,0.9725395,756.19183,523.92255,0.99519,608.8314,605.84735,0.74774414,0.30857494,0.31714115,0.33199555,0.28014246,0.21615405,0.35129562,0.136096,0.2572975,0.10872803,0.15937582,2.4668012,0.24668011,0.10872803,0.35129562,0.24530727,0.49061453,0.20553218,1.0276608,0.19145782,1.148747,0.18125287,1.2687701,0.20480445,3.0720668,8.790565,0.87905645,0,0,2,0.012,0,0.0265,0,0,0,0.0545,0,0.0095,0,0.271,0,0,0,0.238,0,0.469,0,0.107,0
"593",796.0969,330.73837,0.9264507,781.14703,370.25345,1,809.41376,374.2566,0.94695127,796.217,379.65936,0.9532733,796.167,403.1692,0.8508634,770.4015,403.62494,0.7928328,817.0677,409.5836,0.67715114,798.0433,458.75565,0.8893469,757.483,521.2029,0.94739234,608.8314,602.4058,0.72861165,0.33778992,0.42264998,0.4767764,0.46822137,0.5053141,0.4197091,0.51534355,0.35952607,0.10035281,0.11471761,3.720401,0.3720401,0.10035281,0.51534355,0.3093601,0.6187202,0.26231438,1.3115718,0.23328349,1.399701,0.2172553,1.520787,0.21356748,3.2035122,8.712874,0.87128747,0,0,2,0,0,0.064,0,0,0,0.3225,0,0.1025,0,0.1885,0,0,0,0.588,1,0.25,0,0.0945,0
