scorer,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.1,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.2,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.3,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.4,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.5,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.6,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.7,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.8,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.9,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.10,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.11,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.12,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.13,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.14,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.15,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.16,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.17,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.18,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.19,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.20,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.21,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.22,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.23,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.24,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.25,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.26,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.27,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.28,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_140.29
bodyparts,nose,nose,nose,leftEar,leftEar,leftEar,rightEar,rightEar,rightEar,neck,neck,neck,spineUpper,spineUpper,spineUpper,leftShoulder,leftShoulder,leftShoulder,rightShoulder,rightShoulder,rightShoulder,spineMid,spineMid,spineMid,spineLower,spineLower,spineLower,tailBase,tailBase,tailBase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
226,340.63086,387.7068,1.0,356.77783,357.22168,1.0,333.84277,351.0371,0.97509766,347.46875,345.9082,0.9394531,348.76025,325.41992,1.0,367.6797,337.12695,1.0,332.55273,315.5205,0.9638672,379.00635,252.77051,0.8652344,405.94043,195.33936,0.85253906,526.3594,100.80957,0.95166016
227,342.7754,403.78955,1.0,354.10547,373.50195,1.0,331.19824,368.1797,0.94091797,344.02734,362.23047,1.0,345.57422,342.78125,1.0,364.50928,354.38867,1.0,328.93164,334.0625,0.8232422,368.36133,273.96484,0.9375,391.40625,215.91797,0.91845703,510.2207,112.1543,0.9448242
228,348.1327,421.92676,0.9633789,356.31104,389.4375,1.0,333.4248,388.5298,0.9873047,345.15625,379.5481,1.0,345.62305,360.46484,1.0,364.81396,368.9746,0.9794922,326.73438,352.84766,0.9868164,359.23242,291.46484,0.94091797,377.16406,235.3877,0.7841797,494.11328,119.19531,0.9428711
229,357.5459,440.69922,0.91748047,361.98047,405.20898,0.9819336,337.375,409.26172,0.8701172,349.10352,397.56934,1.0,345.66992,377.53906,0.9868164,368.2539,382.20703,0.95947266,323.5996,372.05124,1.0,352.97266,306.58008,0.88378906,368.52344,254.3125,0.8310547,470.75195,131.09961,0.9472656
230,364.88232,460.38745,0.9238281,366.6504,422.67383,1.0,343.33008,427.59253,0.9296875,353.02734,414.8379,1.0,346.06445,394.1289,0.98291016,369.79688,397.8037,1.0,325.36914,393.83594,0.9067383,346.45312,321.53516,0.85058594,362.11816,270.39844,0.9213867,440.38867,149.64746,0.95947266
231,372.65527,477.41602,0.9194336,372.48438,438.51367,1.0,349.6211,445.49805,0.9916992,359.56445,431.82812,1.0,351.125,410.0166,1.0,372.98486,413.4287,1.0,330.94434,413.84668,0.91308594,347.82288,332.21423,0.7890625,360.0586,284.60986,0.90771484,421.3047,150.3164,1.0
232,378.70117,498.30762,0.8989258,379.5703,460.10907,0.9765625,355.43555,467.5205,1.0,364.74805,454.0254,1.0,356.8506,432.65234,1.0,379.02002,435.66187,0.9345703,336.64453,437.0664,0.9160156,350.79297,353.41602,0.8144531,359.83203,298.64844,0.9321289,415.55273,164.84131,0.9560547
233,383.59375,518.21484,0.9433594,384.01562,482.49805,1.0,361.43555,489.46484,0.95654297,369.84375,476.0062,1.0,361.04688,454.90234,0.93359375,383.17188,455.95312,0.95458984,342.0254,459.34082,0.8930664,354.20996,374.4375,0.87353516,355.59497,312.2246,0.9482422,413.6172,174.125,1.0
234,391.9961,534.14844,0.95654297,388.01767,498.89355,1.0,365.81055,505.52148,1.0,375.04297,493.07422,1.0,366.9414,470.89062,0.9707031,388.64746,473.82422,1.0,347.4087,474.3047,1.0,357.23145,396.16577,0.89404297,354.97754,330.25195,0.8935547,407.3672,188.30884,0.95751953
235,400.64648,547.0908,0.9526367,395.1714,512.97266,1.0,372.13965,520.84375,1.0,380.38135,508.28223,1.0,372.6709,489.54102,1.0,393.66602,490.83984,0.9794922,353.87695,490.40137,0.97314453,359.11914,419.52905,0.8745117,353.99023,349.46777,0.8413086,392.93555,203.2666,1.0
236,411.8247,558.71094,0.9345703,404.604,525.6709,1.0,382.25586,533.08105,0.99121094,390.47656,521.24414,1.0,380.57275,503.52734,0.99902344,402.86035,502.3086,1.0,363.03223,508.66895,0.95654297,364.69727,443.823,0.78466797,353.20703,370.4287,0.92285156,384.79102,215.06836,0.97021484
237,425.39648,569.5801,0.9692383,414.52148,536.8711,0.9946289,393.79297,547.2593,1.0,400.41406,535.5156,0.96240234,390.06445,519.42773,0.9355469,410.8252,514.0752,0.95751953,369.41406,521.89453,0.9614258,369.85742,462.08008,0.9082031,350.89258,395.78955,0.81103516,388.40576,231.66797,0.9663086
238,440.53906,580.6826,1.0,427.4375,545.1914,1.0,406.02344,558.0703,1.0,412.56104,544.6094,0.9692383,400.96094,528.2676,0.9614258,419.30957,523.355,1.0,380.64014,536.2383,0.8833008,371.24707,474.6543,0.9316406,351.3711,414.07812,0.81152344,386.9209,247.71875,0.96777344
239,458.1084,588.58496,1.0,439.90625,555.38525,1.0,420.99805,570.11426,1.0,425.27344,557.09375,1.0,411.5027,540.1936,0.9638672,429.24414,531.9735,0.9633789,392.16797,551.71484,0.8798828,369.10547,485.39746,0.9086914,356.99365,427.91608,0.94677734,382.2207,275.3755,1.0
240,477.05566,596.3611,1.0,455.29688,565.0498,0.9902344,439.10352,582.209,1.0,441.0879,566.8867,0.9477539,423.21094,551.5449,0.9555664,442.31543,540.4314,1.0,406.55078,564.4009,0.8613281,375.62305,495.33203,0.8178711,359.17578,438.66406,0.99609375,371.48047,306.85156,0.9707031
241,495.81445,602.3926,1.0,471.7578,573.8115,1.0,458.0166,591.9844,0.97998047,458.00977,577.0469,0.9770508,437.54395,561.63477,0.9760742,457.25586,547.50146,0.9506836,426.18555,578.85254,0.8808594,389.35547,503.91406,0.87646484,363.64087,447.77148,1.0,368.01562,315.0996,0.9814453
242,512.58984,610.99023,0.9399414,488.45703,583.96484,0.9638672,475.00732,603.19775,0.9946289,474.69336,588.2949,1.0,455.83203,573.61914,0.9296875,472.6836,559.56445,0.859375,441.47656,589.74316,0.82714844,406.14453,518.33203,0.82666016,369.08594,460.83594,0.99316406,369.51367,318.98633,0.94677734
243,528.40234,616.2715,0.94677734,502.39062,592.4258,0.88720703,489.84375,611.06445,1.0,489.21094,596.46704,0.9614258,470.55078,583.1875,0.9321289,488.59375,568.8086,0.91015625,454.85547,597.91797,0.78759766,420.73682,531.855,0.84472656,376.4922,472.41797,1.0,368.23828,326.3203,0.8833008
244,543.83203,617.3164,0.9223633,516.50977,595.10986,1.0,505.2168,616.52344,0.8886719,503.33203,601.8262,0.9916992,485.34766,591.27734,0.8955078,502.21875,573.78125,0.8857422,471.00977,605.9033,0.8149414,434.10547,545.8008,0.87597656,386.31445,487.78906,0.8881836,359.0625,339.03125,0.9472656
245,559.0254,617.2012,0.9116211,530.38184,596.6997,0.99658203,521.8594,619.3613,0.94921875,518.7383,604.4282,1.0,500.48218,596.51855,0.98046875,514.53906,578.7656,0.9765625,493.35938,614.4082,0.8881836,449.02734,560.8789,0.86865234,397.13086,503.02148,0.9584961,348.29028,352.8164,0.9614258
246,571.82153,614.8418,0.9741211,543.4297,596.4321,0.93310547,536.1582,619.818,0.9165039,532.0783,604.7915,1.0,516.09076,598.4121,0.94140625,527.3008,581.73047,0.9213867,508.1875,616.58984,0.92871094,463.0625,570.55273,0.79785156,408.87695,522.80273,0.98339844,348.4087,372.0109,0.9770508
247,587.8926,613.08984,0.9868164,557.6846,598.39453,0.9404297,552.2422,621.1162,0.9169922,547.1167,606.02344,0.984375,530.4287,599.7539,0.9160156,539.4424,583.18164,0.9316406,522.0801,621.66504,0.9555664,473.52148,580.23816,0.9550781,419.51514,540.49536,0.96240234,350.1836,394.18164,0.9370117
248,606.6758,611.25,0.9692383,571.7859,596.5513,0.93847656,570.0449,619.8685,0.95751953,563.5227,605.9092,1.0,545.96484,601.7246,0.9902344,550.97656,583.35547,0.8701172,540.40356,624.39844,0.9511719,478.5918,588.5962,0.83740234,426.9043,550.68945,1.0,357.25293,420.19702,0.9785156
249,625.4492,611.0845,0.91796875,589.7822,597.4297,0.82666016,589.1172,621.5254,1.0,582.36523,607.10547,0.9628906,561.2969,603.0679,1.0,565.4248,582.93945,0.8623047,559.1836,624.6074,0.8808594,484.16223,589.4717,0.95947266,433.24414,556.3047,1.0,357.95117,447.23047,0.94091797
250,644.7749,611.3296,0.94140625,609.43945,598.36523,0.8461914,607.54297,623.0254,1.0,600.09375,608.6113,0.9711914,577.71484,603.9854,0.9614258,582.8594,583.38477,0.84277344,576.93945,624.9863,0.92041016,499.5752,588.91016,0.94628906,442.92383,559.8086,1.0,352.125,454.95508,0.9433594
251,664.6328,614.9883,0.96191406,632.3008,602.05176,0.83691406,627.97186,625.6289,0.9711914,622.36523,611.3862,0.9838867,598.38086,605.5879,0.9067383,605.416,585.49023,0.8359375,596.86426,627.22217,0.9165039,517.64355,588.41187,0.94140625,454.19727,565.46484,1.0,358.80664,455.0996,0.9868164
252,683.6841,616.41797,0.9658203,653.1172,603.19336,0.87890625,650.57715,627.1655,1.0,644.98486,613.57324,1.0,621.50977,609.06836,0.9711914,627.188,588.32446,0.8598633,618.83984,628.8506,0.8701172,539.64575,592.7656,0.8359375,469.59766,571.68115,1.0,365.6455,464.5332,0.9082031
253,701.4668,615.91016,1.0,668.48926,602.89453,0.8208008,667.249,628.12177,1.0,662.7344,614.4629,0.9824219,641.25977,610.2285,0.8935547,646.58203,586.6172,0.8901367,639.4551,629.9404,0.8671875,571.09375,598.33203,0.8486328,487.59375,580.22107,0.91748047,371.29297,484.00156,1.0
254,715.4155,614.97266,1.0,685.6797,602.6924,0.93359375,681.40625,626.7998,1.0,677.208,612.3699,1.0,660.57715,607.15625,0.94677734,665.4258,588.2267,0.9628906,654.49414,628.36035,0.9433594,601.7168,606.95703,0.94384766,510.48047,586.17773,0.8798828,384.89844,503.5703,0.9082031
255,724.9155,614.18164,0.9814453,695.1992,602.749,0.8911133,692.34424,626.3467,1.0,687.584,612.12537,1.0,673.6172,609.40625,0.90234375,678.1875,590.7051,0.9711914,668.51416,628.5708,0.9824219,619.74585,608.75,0.9038086,535.46094,593.87695,0.8066406,397.11328,518.24414,0.9873047
256,740.5879,614.9785,0.97216797,707.9181,602.4463,0.9296875,705.30273,627.0703,0.9873047,700.1034,613.3779,1.0,685.4971,610.75195,0.99365234,691.0615,592.1875,0.9423828,680.33203,629.90137,0.9692383,631.39844,611.67236,0.88378906,555.8467,600.6094,1.0,410.89258,530.37695,0.9765625
257,758.4004,617.8086,0.9379883,724.7788,603.1196,0.95751953,721.8613,627.3374,0.99072266,716.5786,613.2588,1.0,700.1466,610.8916,1.0,703.09766,593.34375,0.9321289,695.8711,631.3203,0.9301758,641.91797,615.93164,0.86621094,569.9961,600.56055,1.0,433.5039,543.6582,0.93603516
258,777.3613,619.61743,1.0,740.8618,607.2793,0.93115234,739.0757,632.21484,0.95996094,733.7334,616.3594,1.0,713.37305,615.1836,1.0,715.8192,594.4121,0.86572266,710.1387,636.53076,1.0,641.36523,619.9145,0.9316406,578.4717,598.3906,1.0,462.9121,555.39795,0.90722656
259,791.21094,623.12305,0.9042969,754.7324,608.1211,0.89746094,753.15234,633.81055,0.9589844,747.4199,618.0752,1.0,723.7903,617.21875,0.875,726.9336,593.3379,0.84521484,721.166,637.8623,0.92333984,649.75,615.4219,0.91503906,584.3613,599.6992,1.0,465.75977,556.6548,0.92529297
260,802.52734,626.1426,1.0,766.125,609.3281,0.8256836,765.3574,635.8815,0.98876953,758.3125,619.7766,0.98535156,737.0156,617.5996,0.9975586,739.2964,594.583,0.8984375,733.0596,639.0,0.95214844,657.4824,614.4199,0.9741211,593.0469,596.26074,1.0,466.0,558.4004,0.8535156
261,808.0742,626.12695,0.9946289,775.31445,609.2051,0.8544922,771.4878,635.3096,0.9760742,766.7578,618.8535,1.0,744.666,616.2031,0.9770508,748.4678,593.9785,0.91552734,739.25244,637.82324,1.0,672.0508,612.89795,0.89453125,600.62305,596.0092,1.0,466.04297,560.5078,0.9013672
262,813.5879,626.55664,0.95458984,781.22363,610.5205,0.8334961,780.98926,635.92255,1.0,773.2793,619.9202,0.98876953,753.65234,616.8887,0.9658203,758.8965,595.60986,0.7993164,748.53467,638.3301,0.94384766,682.57324,611.08984,0.9746094,606.65625,596.02014,1.0,472.3086,567.6758,0.7910156
263,819.1255,625.3496,0.8613281,792.53906,611.2007,0.8496094,788.7471,636.2113,1.0,784.21875,620.25024,1.0,763.67725,614.4961,1.0,768.6992,595.8368,0.8676758,757.0635,637.7705,1.0,690.8545,608.04297,0.9550781,614.7383,596.68994,1.0,475.84998,570.29395,0.9711914
264,820.2041,625.25977,0.8413086,795.32227,611.7821,0.8823242,794.46875,637.27734,1.0,787.21387,621.4668,1.0,769.1914,616.5332,1.0,774.7344,597.65625,0.84765625,761.14453,640.5547,0.8984375,700.1238,609.78125,0.9794922,620.94824,600.9785,1.0,483.4165,572.60693,0.8466797
265,818.3369,625.334,0.8598633,797.6494,613.03516,0.87939453,796.194,637.4004,1.0,789.58203,621.6279,1.0,771.8923,616.5371,0.99121094,778.4336,598.6465,0.90185547,765.73047,639.9707,0.9848633,706.71387,612.749,1.0,630.125,605.66016,1.0,490.40527,574.40625,0.85791016
266,818.3047,625.2363,0.703125,799.7363,613.16504,0.81103516,797.33203,638.35547,1.0,793.24023,621.85547,1.0,777.04297,617.5625,0.93115234,780.4729,598.6035,0.8486328,770.1084,639.3203,1.0,712.9512,616.2422,0.9003906,637.11035,610.375,1.0,498.82715,579.85205,0.92578125
267,818.49805,624.65234,0.6567383,801.6289,615.74023,0.8388672,799.25,639.6543,1.0,795.1123,624.55273,1.0,780.05334,619.3291,0.97021484,783.1387,600.52734,0.80078125,774.99414,640.1582,1.0,719.15234,622.8594,0.8203125,646.7031,612.55566,1.0,507.53247,583.47656,0.87646484
268,816.17773,623.6328,0.53515625,802.17773,613.45703,0.91552734,803.3799,637.88574,1.0,798.47656,623.9883,1.0,784.20703,621.16113,0.8989258,784.2656,601.1328,0.80078125,778.03613,641.78906,1.0,725.2363,629.4072,0.9121094,652.0997,615.50977,1.0,517.0254,592.81055,0.71240234
269,817.375,622.8496,0.48046875,802.5957,614.5703,0.84033203,804.2073,640.3906,1.0,798.87305,625.2051,1.0,784.91797,625.3262,0.8857422,784.6992,604.1848,0.82714844,779.4741,646.7637,0.9526367,728.0996,635.13184,0.84765625,657.86523,617.0625,0.9873047,515.3198,617.5801,0.8666992
270,814.46484,621.4678,0.49804688,802.68164,614.6035,0.8520508,804.99365,640.46484,1.0,798.8633,626.0215,1.0,785.0957,626.13184,0.8984375,786.541,605.0928,0.8125,781.1328,646.4238,0.8979492,732.353,637.2051,0.8774414,662.3672,618.33203,1.0,516.9409,617.41797,0.9711914
271,817.86523,621.27637,0.52978516,801.24805,614.8164,0.8071289,804.0509,640.5039,1.0,798.4414,626.06836,1.0,783.375,626.99805,0.87158203,785.06445,605.4453,0.80615234,780.605,647.26953,0.8886719,730.8955,638.16797,0.9194336,664.0156,617.82227,1.0,519.56445,604.98486,0.8647461
272,818.9873,614.0215,0.60595703,800.43555,611.50366,0.80078125,804.7783,639.0586,1.0,799.0918,623.9922,0.95996094,785.0664,626.74805,0.8652344,782.16797,601.8594,0.80908203,779.81177,646.7988,0.8925781,728.0547,637.14453,0.88623047,664.88086,615.52344,1.0,517.042,599.15234,0.85009766
273,819.7527,609.5039,0.6010742,799.8906,609.541,0.75390625,805.62305,637.6787,1.0,800.7617,620.5996,0.9916992,783.6758,622.8633,0.8125,780.8086,598.82227,0.85839844,778.9697,644.1244,0.95654297,727.0254,633.459,0.8261719,665.15625,614.3789,1.0,516.2268,589.60156,0.93359375
274,820.2344,605.0625,0.5366211,797.97656,606.4707,0.7919922,805.02734,629.98535,1.0,796.7197,617.02734,1.0,783.18555,618.1367,0.8388672,779.2007,594.5762,0.8286133,776.40234,640.4707,0.9555664,725.1367,628.8008,0.8959961,664.4785,613.1426,1.0,512.8926,584.4785,0.85302734
275,819.5537,604.0586,0.59277344,799.1328,601.52344,0.79785156,804.06213,627.39453,1.0,796.6416,611.975,1.0,782.72266,613.5459,0.9423828,777.8535,591.11523,0.85498047,777.5703,636.0054,0.97802734,722.3955,626.7363,0.98095703,664.93945,611.7444,1.0,512.0215,582.3965,0.90722656
276,820.3611,598.08984,0.68652344,796.5508,596.2455,0.8183594,803.9662,622.4004,1.0,796.63965,608.18555,1.0,781.3887,609.8574,0.9550781,777.6719,589.3115,0.8100586,779.40625,633.01953,0.9682617,723.05176,624.2422,0.89208984,665.18555,610.9873,1.0,511.79688,582.49023,0.90722656
277,824.8828,595.1719,0.7597656,797.0869,591.46094,0.89697266,803.3037,616.9883,0.93896484,795.69116,603.7958,0.97216797,779.6228,606.3906,0.89453125,775.10156,585.0996,0.79052734,779.96246,630.00195,0.9663086,718.71484,622.9785,0.8823242,665.1719,609.5957,1.0,512.84766,581.98145,0.9248047
278,827.91504,599.4531,0.94384766,794.5576,591.7969,0.91259766,798.8633,617.43164,0.9267578,791.6582,604.875,0.9604492,775.0,606.5742,0.91845703,773.42285,585.53125,0.80615234,778.61914,629.49316,0.95166016,719.16016,619.8818,0.89453125,665.791,609.68164,1.0,511.9453,582.78516,0.92333984
279,828.6245,600.6582,1.0,795.1113,590.64453,0.89697266,798.66406,617.4824,0.91015625,791.2246,604.5161,0.95996094,774.10156,606.06836,0.9086914,772.61523,584.3164,0.8222656,777.69727,629.08105,0.9116211,717.292,618.52637,0.95996094,666.2969,608.57227,1.0,512.59375,581.72266,0.9370117
280,829.4824,600.08594,0.9941406,794.5674,591.2246,0.90771484,798.6953,617.08203,0.8955078,791.2461,604.1821,0.9614258,774.4082,605.67773,0.93066406,772.79785,583.4199,0.84228516,778.0,628.66943,0.9038086,717.61035,617.74805,0.9609375,666.9424,608.4453,1.0,512.6797,581.1621,0.953125
281,828.76025,598.0508,0.92285156,794.6035,590.9336,0.89160156,799.9883,616.5,0.93652344,792.0078,603.7737,0.97314453,775.11914,605.3887,0.94433594,773.2031,582.43945,0.83447266,778.8291,627.82117,0.93115234,718.30664,615.4668,0.9526367,668.06,607.8047,1.0,512.8906,580.8242,0.9355469
282,827.47656,590.2969,0.9511719,793.8965,587.17773,0.8051758,802.1572,612.46826,1.0,793.16406,600.375,0.9873047,776.9219,602.5078,1.0,774.4238,580.4175,0.82958984,782.97656,624.9492,0.9868164,719.13086,613.81445,0.9707031,669.50195,606.43945,1.0,515.11426,579.87146,0.9272461
283,830.33984,583.8789,0.82128906,794.1074,581.5332,0.9736328,804.14014,608.125,1.0,796.06946,595.46436,1.0,778.334,598.53125,0.98583984,773.3086,576.66016,0.89160156,784.75,623.1914,0.9189453,720.56445,612.5703,1.0,670.8926,605.9785,0.99853516,514.7041,579.551,0.94970703
284,822.8379,572.3247,0.8334961,792.39844,574.97266,0.8696289,804.8198,601.3906,0.99609375,795.17236,588.3384,1.0,779.7538,593.3574,1.0,773.32227,571.9661,0.93115234,786.54004,616.5586,0.9033203,724.9365,610.06055,0.9951172,672.96875,606.1172,0.9995117,517.80273,578.71094,0.8925781
285,820.0502,557.8877,0.7636719,791.07227,566.3574,0.9692383,807.3672,593.29297,0.96191406,797.88965,579.4595,0.97216797,783.0918,586.7002,0.88671875,772.23035,565.95703,0.83154297,789.8418,611.73535,0.9042969,730.11426,608.9453,0.97265625,675.936,606.74023,1.0,521.31055,578.5801,0.88427734
286,811.7661,540.7549,0.88720703,790.4883,557.70703,0.9824219,811.7263,578.37695,1.0,797.91406,570.5781,0.9868164,783.71094,581.9961,0.9086914,769.6875,559.1914,0.90478516,798.36914,601.1289,0.91845703,734.5117,608.6543,0.8935547,679.2344,606.6797,0.9458008,526.2012,577.084,0.8671875
287,802.5078,527.02734,1.0,788.58984,549.3623,0.9277344,810.5635,567.8574,0.94970703,799.0742,560.28125,1.0,786.0596,573.5,0.84472656,769.0449,554.43555,0.98828125,802.2959,591.0156,0.9980469,743.80273,605.9287,0.84716797,683.39307,608.52734,1.0,529.08594,576.3203,0.93359375
288,801.9512,518.7129,0.99121094,788.8335,542.46875,0.89501953,810.84863,560.1758,1.0,798.64844,553.99023,0.8798828,789.16016,569.21094,0.86035156,770.876,550.61523,0.98876953,806.52734,580.96484,0.9707031,752.9844,605.92676,0.8535156,687.07227,608.25,0.9897461,543.3164,576.20703,0.8979492
289,801.5508,510.63086,1.0,790.3906,536.0254,1.0,811.68726,549.3906,0.95751953,800.0762,547.24023,1.0,792.8008,564.1804,0.9711914,772.3352,546.83203,1.0,811.13574,575.21484,1.0,760.6289,602.91016,0.87597656,694.5078,611.0039,0.9790039,555.6162,576.53906,0.92626953
290,803.5054,505.86133,1.0,791.4238,534.27734,0.9453125,814.8828,545.71875,0.94433594,801.06055,544.16406,1.0,793.71094,561.95703,1.0,773.1992,544.03906,1.0,812.26465,569.7949,0.96435547,766.46875,606.57227,0.78466797,701.7129,614.1836,1.0,566.3242,581.56055,0.9272461
291,807.3633,501.45508,0.9550781,791.209,531.6399,0.9863281,814.4336,544.9336,0.98876953,801.0664,543.0508,1.0,795.1455,559.78125,1.0,773.6133,543.03906,0.953125,813.7881,567.2676,0.93652344,772.9678,607.03906,0.8432617,709.38965,616.7715,1.0,579.9065,586.1797,0.9091797
292,808.40625,498.3672,0.9355469,789.4209,528.0547,0.9848633,814.56836,542.24414,0.9614258,800.62695,539.24023,0.98339844,796.7285,558.40625,1.0,772.77637,543.9414,1.0,816.53125,564.88525,0.96240234,777.6035,611.2388,0.8178711,713.50977,617.0762,1.0,584.8242,596.3013,0.84521484
293,808.28906,494.39258,0.97558594,790.8574,526.375,0.953125,815.55664,539.15234,0.87353516,801.8164,536.7988,0.9868164,798.7578,557.5928,0.99121094,776.2578,543.8125,0.9423828,819.1572,562.3545,0.9321289,783.7324,610.9297,0.83984375,717.6631,616.8496,1.0,589.8506,610.3701,0.8461914
294,805.1992,492.3506,0.8955078,791.0117,523.67944,1.0,815.34766,534.7344,0.9423828,800.6758,534.5703,1.0,799.2949,554.37695,0.99121094,776.8086,541.9072,0.9169922,818.6328,557.3506,0.8339844,786.50977,609.5664,0.8569336,722.9629,617.3418,1.0,590.3965,657.3789,0.9477539
295,806.6387,488.33594,0.88720703,791.49414,520.6094,0.97509766,816.30664,531.98083,0.97216797,801.6699,531.6267,1.0,798.6113,552.2031,0.98339844,777.21484,538.6553,0.9770508,821.291,553.69336,0.83154297,790.6172,606.91016,0.87353516,727.541,616.83594,1.0,591.06836,657.7832,1.0
296,806.8789,484.562,0.9169922,791.68555,519.3672,0.9433594,816.2383,529.24023,0.9140625,802.9082,529.1875,1.0,799.4336,549.3408,1.0,777.76953,535.78516,0.9770508,820.3059,550.40625,0.8520508,791.1992,606.57227,0.85546875,732.18066,617.47266,1.0,593.28516,657.0703,1.0
297,805.7666,480.78906,0.93359375,790.4824,516.25684,1.0,815.56445,527.6582,0.8652344,801.7422,526.96094,1.0,798.3379,547.4448,1.0,776.95703,534.56836,0.98291016,820.58496,548.95996,0.88427734,792.5137,604.90625,0.8886719,734.38086,616.9453,1.0,590.6387,653.3955,1.0
298,799.9922,479.01172,0.8959961,788.58496,515.0967,1.0,814.40234,524.3823,0.9350586,801.09766,524.93066,1.0,797.66504,545.02344,1.0,775.0957,533.2656,0.9638672,820.07666,546.83984,0.9243164,791.71875,602.2422,0.83691406,735.08984,616.1758,1.0,583.40625,650.9072,1.0
299,792.791,477.8877,0.92578125,785.4512,515.797,1.0,810.9033,521.5508,0.93408203,798.63086,523.2617,1.0,796.13074,543.79297,0.94873047,772.3728,532.5508,0.9633789,818.0254,543.7461,0.8881836,788.9839,598.62695,0.8510742,734.7871,615.1953,1.0,577.93555,647.4414,1.0
300,785.8164,473.42188,0.9760742,781.501,513.0625,0.9824219,806.9844,514.93164,0.94677734,795.0029,519.81836,1.0,794.21484,540.2578,0.86572266,768.375,531.46875,0.98779297,817.22656,537.1465,0.88964844,787.7811,594.41504,0.8466797,734.3301,614.0176,1.0,574.2051,645.4951,1.0
301,782.09766,470.0957,0.9057617,779.6775,510.6836,0.93896484,805.5244,512.29297,0.9926758,793.1172,517.93164,1.0,792.3672,538.3467,0.9223633,765.8672,529.6328,0.96972656,814.2246,533.44824,0.94140625,787.02344,592.02344,0.8432617,734.541,612.24817,1.0,573.7422,644.812,1.0
302,780.99365,466.25977,0.98828125,777.15234,508.4348,0.9609375,803.3882,509.39746,1.0,790.6992,514.208,1.0,789.9463,537.27734,1.0,765.2998,526.9961,0.94384766,813.3242,529.8047,0.9111328,785.3828,588.06976,0.8417969,734.4707,609.94336,1.0,574.6367,643.4033,1.0
303,779.14307,465.0664,0.98291016,776.47656,507.34277,0.97216797,802.8125,508.3213,0.99560547,789.32324,512.51953,1.0,788.69727,536.4453,1.0,764.21545,525.60547,0.90527344,812.45215,529.28125,0.9111328,785.50586,584.60156,0.82128906,735.5547,608.6992,1.0,574.58594,640.72266,0.88671875
304,779.3887,463.52344,0.9667969,775.80273,506.31738,0.97216797,802.9336,507.35303,1.0,789.07227,511.22656,1.0,788.6338,535.3613,1.0,763.75476,524.21704,0.9121094,812.4214,528.68164,0.890625,787.27295,583.6289,0.85058594,737.1289,607.60547,0.9736328,575.56445,641.09766,0.9057617
305,778.48926,462.12305,0.9794922,775.0332,505.80078,1.0,802.7295,505.57812,0.9892578,789.38086,509.98535,1.0,788.94385,533.66504,1.0,763.77185,523.2876,0.91015625,811.8176,527.21875,0.8598633,788.624,582.1836,0.8203125,738.17285,607.25586,0.97802734,577.6699,640.10547,0.91552734
306,778.4697,462.1289,0.9770508,775.0957,506.13672,0.9926758,803.104,505.14258,0.9892578,789.89453,509.77246,0.9941406,789.9502,533.4121,1.0,764.0503,523.16895,0.9111328,812.39453,526.5176,0.8671875,789.7539,581.51953,0.78466797,739.04297,607.09766,0.97753906,577.4883,639.80664,0.89746094
