scorer,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.1,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.2,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.3,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.4,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.5,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.6,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.7,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.8,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.9,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.10,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.11,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.12,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.13,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.14,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.15,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.16,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.17,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.18,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.19,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.20,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.21,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.22,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.23,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.24,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.25,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.26,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.27,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.28,DLC_Resnet50_TestBehaviourDec29shuffle1_snapshot_best-140.29
bodyparts,nose,nose,nose,leftEar,leftEar,leftEar,rightEar,rightEar,rightEar,neck,neck,neck,spineUpper,spineUpper,spineUpper,leftShoulder,leftShoulder,leftShoulder,rightShoulder,rightShoulder,rightShoulder,spineMid,spineMid,spineMid,spineLower,spineLower,spineLower,tailBase,tailBase,tailBase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
871,442.9104,289.79218,0.76565224,414.66125,232.21999,0.93475825,380.08765,248.94727,0.97289246,390.00977,229.59221,0.82687086,378.33618,192.49957,0.6743622,407.70575,181.32059,0.6122053,358.54767,189.09953,0.7154885,393.1031,97.652145,0.61353534,458.60382,98.82171,0.9243934,693.0609,99.54439,0.84822327
872,442.05255,290.27835,0.7338183,414.43536,232.29095,0.9348117,379.9716,248.95139,0.9735174,389.9938,229.5395,0.8358797,377.68402,190.17775,0.6979081,406.3293,182.03484,0.6394211,357.87518,188.8352,0.7235,393.31277,97.76401,0.6031286,457.84314,97.697266,0.89840937,693.7856,99.2635,0.85560423
873,441.53613,290.46194,0.7345632,414.56903,232.79451,0.9177101,379.5997,249.13515,0.9846823,389.6373,228.93427,0.85719705,377.51654,189.55481,0.73351103,406.61737,182.55399,0.6607891,357.306,187.83853,0.7391483,393.00244,98.76086,0.5143586,457.80386,98.45138,0.89837235,693.7088,99.38565,0.8555059
874,440.79245,291.28696,0.744376,414.442,232.81654,0.9244138,379.44275,249.13164,0.9840882,389.5052,228.94295,0.8493337,377.0206,189.42274,0.74725944,406.22095,183.22101,0.6805457,357.3151,188.11237,0.7440552,389.62766,104.17935,0.53364205,457.16672,98.96967,0.8794961,693.5672,99.54779,0.8636107
875,440.08658,291.24677,0.7514881,414.60364,233.0824,0.8937594,379.2689,249.5272,0.9891007,389.41122,229.16109,0.8692014,376.37793,190.18687,0.7866048,405.7867,183.51624,0.6727063,356.09537,188.87209,0.73294705,389.3567,103.63528,0.5583109,457.27057,98.91062,0.8939147,693.48157,99.51871,0.87444735
876,439.099,291.93604,0.7921601,414.60294,233.59183,0.9070442,379.14355,249.94296,0.99106276,389.1082,228.62395,0.86880827,376.9808,188.09334,0.7669843,407.8471,183.77583,0.6439016,356.58163,187.41792,0.7952528,389.84302,102.30493,0.55733734,457.19354,100.06193,0.9051219,694.0873,100.30814,0.84429926
877,439.0188,291.7727,0.80288,414.6606,233.33673,0.8948581,379.1034,250.12675,0.97539574,389.04877,228.66478,0.8667907,376.45554,189.09738,0.79195666,407.98477,183.46454,0.6488077,355.665,189.13428,0.767164,389.5255,103.096146,0.5634764,457.16876,100.17413,0.8899852,694.06506,99.76925,0.84374136
878,439.0654,291.87506,0.8119379,414.88834,233.3822,0.8912705,379.0407,250.11026,0.98269796,389.17227,228.72623,0.8695833,376.24585,188.07462,0.78967327,406.48526,184.04225,0.6742861,355.81638,188.07372,0.7914531,389.37192,103.482,0.56093985,456.99478,100.46147,0.87076664,693.97156,100.30474,0.8598371
879,439.29083,292.08505,0.81718916,415.09918,233.68721,0.8748317,378.88882,250.29445,0.9752305,389.2434,228.72131,0.8681286,376.17102,188.31024,0.7965002,407.21375,183.68533,0.6669156,355.63153,187.7635,0.77796817,389.41443,103.07009,0.58526,456.84628,100.05082,0.8808548,694.67847,100.4843,0.8468266
880,439.14777,292.17245,0.80466825,414.92145,233.43578,0.8791574,378.7354,250.27551,0.97475326,389.02264,228.38593,0.8640783,375.92487,188.90483,0.81747806,407.8538,183.33195,0.6630381,354.94138,188.72287,0.76208276,389.42175,102.92897,0.58638,456.62997,100.12158,0.87715256,695.2105,100.94597,0.8276507
881,439.1813,292.06564,0.80366856,415.09183,233.53317,0.8764427,378.90378,250.44183,0.9722471,389.20105,228.1946,0.86294615,376.18686,188.75893,0.808805,408.28207,183.25684,0.6608246,354.98474,189.27202,0.7673666,389.29272,102.7114,0.59107786,456.79248,100.39497,0.8833641,695.1472,100.84874,0.83403087
882,439.21243,292.0852,0.7980804,414.834,233.56541,0.88723934,378.77054,250.2644,0.9801649,388.96448,227.90724,0.8627541,376.14575,189.06808,0.80993783,408.89703,183.09238,0.6553111,354.815,189.25453,0.7995378,389.1124,103.10519,0.59186804,456.84943,100.68879,0.878852,695.0975,100.90015,0.837102
883,438.92752,292.00272,0.8049673,415.0558,233.72055,0.8791326,378.7808,250.3454,0.9812338,389.0532,228.08017,0.8580502,376.39124,188.6498,0.80638385,408.81326,182.90108,0.67194957,354.84814,189.20412,0.7589331,388.77533,103.3888,0.59370595,456.78177,100.50098,0.87509537,695.0307,100.77186,0.8642032
884,439.0967,292.10526,0.79240716,414.90472,233.71344,0.8881318,378.7478,250.30486,0.9837142,388.97186,228.04672,0.853213,376.64383,189.00806,0.78213197,410.85022,180.69585,0.63695127,354.8558,189.18507,0.7898893,388.95483,102.546906,0.60325336,457.00348,100.690094,0.8773011,695.12915,100.758835,0.8587081
885,437.9738,291.18506,0.8545379,414.99454,233.81985,0.89169383,378.69104,249.88983,0.9772495,389.21786,227.6738,0.8610403,376.15,188.27277,0.82262003,410.1415,180.16302,0.64343077,354.14584,188.06406,0.7683712,387.76447,102.96371,0.57966375,456.86923,101.08066,0.8734139,695.03314,100.56572,0.8519717
886,434.8562,279.72083,0.80500025,410.73947,224.98013,0.79822624,374.22955,239.94765,0.9791241,386.85977,221.36505,0.8034092,374.66833,182.74052,0.76068974,405.25546,177.64049,0.7319902,351.75125,182.4297,0.8705567,386.67596,100.20519,0.61128515,459.20053,106.01432,0.8899231,694.93427,100.54411,0.8580498
887,431.31003,259.77325,0.7898558,395.46768,210.90482,0.96542156,360.17194,229.79825,1.0,373.54697,209.96422,0.9168014,365.3917,178.53023,0.7403978,398.87363,168.43298,0.47608787,346.6832,177.0027,0.80573726,386.85403,90.316055,0.6526699,457.78595,106.596954,0.9806878,695.05383,100.08375,0.83920044
888,423.25513,234.84195,0.78948647,388.859,202.1956,0.8427864,358.5252,220.79001,1.0,368.24963,201.61533,0.8951556,362.39587,171.15228,0.7356657,389.68658,186.78929,0.5195126,344.99988,174.56062,0.82637614,366.9473,117.41656,0.5258714,458.65012,105.986465,1.0,693.83484,98.9632,0.841464
889,424.55704,214.9727,0.4542097,392.5491,191.85335,0.8114994,365.73404,212.73364,1.0,372.24905,192.01564,0.78255165,363.6269,158.95058,0.7403753,396.2843,149.95467,0.44825405,348.21207,166.56207,0.7764734,358.50778,107.982025,0.4731456,459.60287,105.94346,1.0,693.367,100.01312,0.8872482
890,435.9876,199.09511,0.4394767,400.31967,184.44405,0.62851346,378.02252,202.756,0.9162709,382.02164,183.45502,0.8541504,367.08038,155.83739,0.66394275,403.15964,167.77504,0.38070083,349.88324,161.70029,0.9023839,415.08868,60.824932,0.58683556,460.01996,105.901115,1.0,693.94586,100.24252,0.8887864
891,370.8231,204.86186,0.41542816,414.92447,173.6772,0.5924967,397.28726,193.91927,0.82943195,401.20068,173.06873,0.7475621,373.0763,154.6659,0.62721807,430.2928,162.23283,0.56185794,353.9554,159.92764,0.7945467,358.74023,101.73316,0.8660191,462.75015,104.18468,0.9565751,693.76654,100.329506,0.9013297
892,481.0681,178.43602,0.6692168,439.75305,162.5229,0.5181422,414.27728,184.92033,0.7592033,413.52747,166.08319,0.641089,374.0369,105.239006,0.6028378,435.37814,152.96999,0.5148635,382.00217,74.20201,0.5517157,366.3711,109.004425,0.39890257,465.51282,102.90709,0.9892689,695.15656,102.14791,0.88688844
893,492.77026,172.28612,0.99165374,439.1157,151.49251,0.59540486,428.9968,178.25958,0.80109584,423.11346,157.3822,0.6413094,388.00546,143.49869,0.5852466,442.1308,141.51086,0.47005647,358.0178,166.29875,0.5749156,362.08566,103.988174,0.54481673,465.3864,101.41538,1.0,696.5472,102.452324,0.86551684
894,499.4786,164.17857,0.8943954,447.2108,139.55379,0.78054106,439.62988,174.01486,0.76863045,429.65704,151.67668,0.7194976,395.0554,141.22263,0.6328144,420.50665,118.15255,0.59465367,367.6157,166.29492,0.56516576,362.706,108.211655,0.46457705,465.83337,99.260345,0.9405194,698.32336,102.4833,0.84427077
895,501.84534,163.78806,0.8774769,457.45932,133.3087,0.80194235,451.84723,165.67166,0.9588846,441.3122,146.2641,0.796327,404.3235,137.39568,0.6238338,443.64755,119.94219,0.4708855,380.2546,168.66032,0.72261167,363.67786,108.12288,0.44020072,467.52408,98.69608,0.84766215,697.85223,102.61433,0.8467526
896,504.92358,163.76065,0.8259531,465.3858,128.01163,0.88065004,457.29776,161.73297,0.8406062,451.3345,140.98486,0.69967026,411.46448,136.60573,0.6006129,430.16537,110.924416,0.53017503,385.80386,166.1943,0.6837759,362.46542,105.42152,0.66908145,467.9377,97.36473,0.76386374,697.68494,102.538216,0.8525158
897,500.1828,154.5893,0.77828485,469.96475,125.44807,0.79050183,464.5903,160.41539,0.8857314,455.18777,139.35155,0.6851264,420.37704,136.99205,0.5799907,451.51468,110.61523,0.5874411,390.77588,166.80869,0.71204406,365.1703,104.48981,0.59794337,389.63428,74.53164,0.49764732,698.64014,102.58179,0.82082504
898,495.42694,149.83836,0.77238536,474.38412,123.83753,0.88001865,469.08173,154.27643,0.8043453,460.49875,135.95891,0.6901996,424.2885,133.66211,0.6057006,456.95932,109.06251,0.62475777,399.61166,167.16136,0.7915553,365.1564,105.01593,0.63082516,389.4611,71.751175,0.55532527,697.3075,102.63508,0.8451777
899,493.7786,152.4423,0.8704133,475.89462,120.28994,0.86564076,474.97083,150.0672,0.7727978,462.95807,132.0776,0.77990866,426.6317,129.18687,0.5161865,446.1179,107.34905,0.55656725,407.04553,163.30429,0.6906287,370.34113,103.08113,0.67376834,384.09946,69.29927,0.4167682,697.61176,103.08355,0.83167535
900,492.77103,156.84901,0.9308334,472.8563,116.03633,0.84265924,478.73697,150.28777,0.6754016,461.46353,130.90575,0.7529229,427.58502,127.164825,0.5264672,444.13968,104.63247,0.6157688,414.80307,160.54816,0.63816476,375.03732,96.35574,0.93859553,381.17963,70.235886,0.37824085,693.3765,105.76034,0.81933266
901,482.30966,169.3741,0.61431843,477.81332,119.31164,0.69589365,482.0925,151.09593,0.76728165,465.41025,133.52312,0.8986761,439.34924,120.930595,0.60488343,444.53793,99.48462,0.6389,415.7211,157.49095,0.6374276,375.7095,93.47951,1.0,367.0978,153.13951,0.29370004,693.4178,105.715096,0.811332
902,481.96973,168.96613,0.6294246,481.5335,122.2172,0.7606826,481.0481,147.29463,0.7528974,468.88104,128.23509,0.9680879,443.11185,113.79568,0.65663266,464.48587,99.72168,0.82814664,424.08432,150.23625,0.7021372,382.05945,90.98301,0.9960068,368.48813,156.50961,0.4545886,691.56384,105.688896,0.8130209
903,491.92023,161.92305,0.9370139,483.85056,121.310555,0.81670284,479.55222,148.84341,0.67270625,471.33905,128.71573,0.932019,442.66943,112.83654,0.67959195,463.94653,100.6124,0.7963204,424.0604,152.20767,0.6419528,384.1727,92.00365,0.9839475,369.38486,155.39612,0.44903126,690.83636,107.87685,0.7269417
904,494.05057,157.27213,0.777995,486.8106,114.66215,0.8145599,486.07437,149.41014,0.76922655,474.18295,129.82362,0.86244404,448.2939,118.342125,0.71301025,461.9189,99.712456,0.7466405,425.88574,152.96402,0.6642707,387.72418,92.270164,0.9763762,369.14877,156.2083,0.47682858,689.28326,107.966965,0.7221614
905,494.86484,156.58353,0.73229647,488.8712,115.042206,0.7846955,487.13892,148.01347,0.7737553,476.3561,128.32721,0.82214445,452.52853,116.915245,0.72245234,463.88596,96.356895,0.7462325,429.79193,153.20163,0.68932956,393.96674,94.55592,1.0,369.41873,155.24681,0.5995221,689.4186,108.53067,0.7477429
906,501.24673,156.14494,0.98407155,491.37308,113.37582,0.7773839,485.79437,150.6387,0.6186,477.7547,129.88332,0.71298873,454.5158,118.5785,0.7556506,466.70038,99.18817,0.7726416,431.7791,152.76195,0.6176244,396.1243,95.1407,1.0,369.72388,154.35953,0.6112265,689.94073,108.71808,0.7529234
907,504.30273,155.57338,0.96493673,493.10715,112.22008,0.8263155,490.69086,147.85616,0.6684728,479.74368,128.44977,0.7178948,454.95953,118.89678,0.7674243,467.19,99.26538,0.78364617,435.87274,152.52368,0.6676756,397.3598,96.97191,1.0,369.50143,154.3817,0.6206638,689.91364,108.787926,0.74508584
908,506.35406,155.23799,0.92655855,494.01752,113.3296,0.90542114,490.44934,147.6507,0.6792743,480.75958,128.64503,0.7611241,455.64417,118.49102,0.76959085,467.84753,99.02839,0.7653271,436.41306,152.58748,0.6677045,397.40424,96.65974,1.0,369.6262,154.79416,0.6292865,690.0989,108.937096,0.73600423
909,512.3355,153.5429,0.9161157,493.91757,113.54172,0.9049086,488.8359,146.92165,0.67898476,480.09872,128.36935,0.7736199,454.7856,117.71555,0.7590785,467.97403,98.22539,0.75101477,434.56128,153.0069,0.64318603,396.7074,96.593094,1.0,369.9223,154.30731,0.625706,690.0887,108.52145,0.7486095
910,524.472,147.70657,0.81977475,493.99838,110.03756,0.89777035,491.0088,146.20593,0.72336125,479.37726,125.29404,0.69915724,451.8705,118.071205,0.7819861,463.18536,94.95969,0.7264954,428.94086,153.8794,0.64012516,396.23392,97.16627,1.0,369.03284,154.60913,0.60896957,690.4663,108.628624,0.75047064
911,534.59924,146.0037,0.816118,493.86972,107.02724,0.92533016,490.24683,142.11435,0.787172,480.40424,122.08179,0.7889686,449.71927,119.37837,0.7265089,461.31747,96.23829,0.73921984,427.64716,155.56421,0.7264765,392.07657,95.8358,1.0,369.66437,155.1163,0.52502203,364.02786,793.862,0.6985352
912,541.58594,143.24739,0.87052655,488.0832,104.67395,0.84799945,486.90933,139.90067,0.8723425,476.9691,120.55584,0.83952945,443.7685,118.61513,0.6754177,448.9538,90.84187,0.712502,425.08612,154.48454,0.59417915,386.7835,92.314804,0.97643185,369.97025,153.83287,0.46187657,364.5565,794.07086,0.7819587
913,542.1785,142.54123,0.89484924,483.2091,104.08323,0.88736665,480.165,139.87827,0.886466,471.75812,119.66812,0.8172249,439.24362,115.390564,0.7428302,447.5636,89.803345,0.7179906,422.3008,154.1084,0.69183725,383.04797,88.403244,1.0,370.0199,151.46555,0.3934372,364.0046,793.6535,0.8170072
914,541.2601,138.78922,0.9487887,482.49854,102.19045,0.89192873,473.97647,140.41606,0.6991506,466.9472,119.54696,0.7812846,433.35544,110.071976,0.6089067,443.29395,87.458115,0.739616,415.98334,150.69629,0.73458105,380.31128,86.38683,0.94074625,370.49048,149.0062,0.26288658,364.25284,794.1786,0.8317234
915,540.59924,136.42816,0.88501024,481.61453,101.65641,0.886684,470.7786,139.26462,0.7549021,466.32608,118.75297,0.78635937,432.80762,109.6378,0.59667337,443.59613,87.71401,0.725483,416.18802,150.75867,0.65330166,379.29285,85.372284,0.9078273,370.87872,149.09111,0.2733986,364.52866,793.8863,0.83912915
916,538.20764,132.60805,0.92862433,480.4196,103.41034,0.78101104,469.4302,138.2129,0.7703014,462.6168,118.60611,0.7260821,431.10822,108.53703,0.59475833,444.32803,87.95901,0.72248644,414.10703,150.1672,0.6354468,378.2655,86.907135,0.94216615,368.504,92.59294,0.24607755,364.42157,793.86,0.8237955
917,535.22015,121.84926,0.860512,471.965,103.019226,0.8444195,469.58676,137.45535,0.69171655,457.46912,118.942375,0.7628534,426.4425,106.436455,0.5873524,442.5206,87.91827,0.6678054,408.6719,144.3644,0.6894072,375.38754,89.01514,0.952403,371.83328,99.88089,0.25916842,364.5862,793.51855,0.7949698
918,528.97107,113.493805,0.52042466,468.25687,101.047806,0.8765982,474.85272,138.83882,0.7367871,459.10165,120.10246,0.7484106,426.85458,113.7337,0.59160995,436.96475,89.52345,0.66982555,407.98297,148.06667,0.6741438,374.06335,89.42557,0.882974,375.35474,98.10036,0.29814062,364.47473,794.2136,0.85092103
919,530.77875,94.743645,0.5740204,466.05334,99.67151,0.8947059,482.54156,137.96445,0.81893414,464.998,119.78981,0.7344643,426.9287,116.29086,0.5820898,435.64224,90.82745,0.72514427,409.98465,151.80254,0.6313027,374.09222,91.95546,1.0,531.4966,98.28877,0.5068869,364.72287,793.8341,0.77663064
920,526.68994,83.2441,0.5436209,468.428,97.227104,0.7788913,490.03256,132.3327,0.9937733,470.462,117.07051,0.7317499,444.819,130.16905,0.86305,439.06714,91.67832,0.6987725,417.0585,156.55203,0.64268005,376.84357,93.66192,0.9789388,527.388,84.45601,0.4562119,364.83798,794.23724,0.8114614
921,525.24493,75.84813,0.78426504,467.7816,92.724174,0.7780269,490.5482,127.5959,0.9585131,470.5574,113.14972,0.7948295,445.60696,128.65906,0.81329274,437.89914,88.24761,0.68741435,418.31818,155.0011,0.5592277,375.56604,94.36003,0.9914587,370.17987,150.72643,0.40870658,364.40604,793.82684,0.79967064
922,525.21295,71.197495,0.869072,465.40762,90.02396,0.80566084,488.50607,125.38989,0.892458,469.07822,109.45883,0.70360786,440.77502,123.52349,0.7541259,434.99124,84.242004,0.73918015,418.21997,153.2402,0.5676711,373.9023,95.451324,0.90936005,369.99213,150.2239,0.439475,690.1323,108.51867,0.7935818
923,511.9802,68.75328,0.4535485,461.181,88.8878,0.86662084,488.57214,121.30391,0.89920485,466.26535,107.67134,0.7808824,438.44974,121.267235,0.79144967,433.48584,83.416016,0.799334,419.14587,155.51369,0.59078056,373.98566,95.54671,0.9294875,369.35025,151.05544,0.44470167,364.7318,794.26166,0.80424017
924,511.36188,66.481415,0.50949323,456.19083,87.51076,0.87483037,483.1371,120.91284,0.87277067,462.1361,106.82741,0.7085409,416.25916,104.17322,0.558522,430.69308,79.58936,0.7906213,418.31207,155.10255,0.60355324,372.72485,95.94191,0.78991795,369.08963,150.84181,0.4374667,364.04483,794.085,0.7751963
925,510.95456,79.222534,0.45223245,449.18015,87.45358,0.8711567,475.9245,123.34603,0.83773553,450.29245,108.37358,0.67920244,413.95547,103.66426,0.62517875,425.75342,79.62094,0.7626364,417.26514,153.01256,0.57011855,372.1032,95.89418,0.7658728,369.2575,150.55688,0.47892523,364.21014,794.0204,0.7970269
926,508.94626,81.83369,0.4536165,444.97247,85.77304,0.84022284,460.41354,123.91124,0.71396786,436.5192,107.52659,0.72584295,405.24802,103.56942,0.6292366,423.5798,80.35442,0.7850037,418.58212,155.24393,0.5697192,367.66748,95.198166,0.65417343,513.6937,81.518105,0.4846811,364.3287,793.7578,0.75275886
927,509.1444,98.19512,0.64264596,442.4763,87.14453,0.8355326,454.07236,132.47202,0.8976233,434.88788,109.61748,0.7325181,401.01102,104.90089,0.61057556,420.66107,80.20365,0.8013101,409.85474,149.52733,0.69749784,365.0884,99.70711,0.68138,512.5148,100.4813,0.4810033,364.23972,793.85345,0.75119305
928,507.46457,108.44104,0.77786523,444.4117,93.34349,0.7239951,444.95074,131.75099,0.75755477,435.853,112.98738,0.6926943,399.87164,102.68586,0.6038468,421.72244,82.44027,0.7429294,403.20563,149.01683,0.6634817,364.55063,99.13165,0.7188043,369.86118,143.7076,0.42673042,363.7586,793.2543,0.78176904
929,506.22348,115.13607,0.6632162,462.81778,101.457085,0.7119794,440.6223,136.01929,0.8031077,436.4425,115.01463,0.6520257,400.39304,107.761856,0.661838,422.87238,83.796074,0.72920173,399.15057,150.01587,0.7066958,359.87994,99.0029,0.68657696,369.33905,138.35309,0.43360695,363.87045,793.5067,0.83142513
930,504.61386,130.05591,0.85070443,453.44666,99.01465,0.6898759,432.14462,139.06273,0.9777672,435.66837,115.634636,0.7501307,398.74777,106.87625,0.6818483,423.34384,82.347984,0.7620003,397.6922,150.12775,0.74185956,361.18054,102.67695,0.633377,369.8542,138.06227,0.39914566,363.7803,793.04236,0.77985936
931,494.84598,147.42732,0.76615876,453.02725,104.640045,0.9451641,423.6298,139.87729,0.9741794,433.4477,116.78672,0.96488464,399.8661,106.17679,0.6879986,430.04935,84.37432,0.71009713,393.3996,147.92244,0.8307531,362.18274,100.4945,0.6299704,366.673,132.67833,0.38197535,364.14084,794.30646,0.82887566
932,483.53043,170.50693,0.8214451,456.03162,117.40285,0.69457513,420.19965,141.35449,0.9457887,434.28323,120.1595,1.0,402.64694,105.61901,0.6449232,436.10455,87.87842,0.67587644,391.1291,147.88144,0.7807519,362.07663,98.403496,0.6893682,366.18237,132.8764,0.3306126,364.1312,793.488,0.80462915
933,479.40833,186.40977,0.8634136,457.60855,123.96675,0.8418136,419.0606,145.88557,0.94884217,435.45294,126.0016,0.9052973,408.94174,107.63446,0.6324,447.08792,102.381836,0.7806142,386.14352,146.8195,0.8079146,367.0949,95.26649,0.7128544,362.64188,115.17705,0.42300737,365.09335,794.0724,0.7515287
934,473.1604,194.4339,0.73820883,458.75943,135.7426,0.864041,418.07657,150.59082,1.0,435.7995,131.87352,0.9968134,417.0538,108.66131,0.5699931,451.64078,109.42104,0.6434223,382.49402,146.75034,0.687183,370.28238,88.829,0.85936767,462.5341,96.934364,0.54067296,364.5247,794.22766,0.7488998
935,463.5066,203.68019,0.70337105,457.115,143.3976,0.8547948,415.97012,156.76741,1.0,434.46625,137.6661,0.8673972,417.1494,112.696526,0.52645195,449.16702,111.080055,0.5332548,381.25443,143.98651,0.7468221,374.75677,87.52422,1.0,461.47482,96.90909,0.69828707,364.6155,793.9008,0.7915831
936,465.10507,209.75603,0.7403864,457.4178,151.62071,0.9577495,413.6781,165.00844,1.0,432.6801,144.08386,0.9046681,418.17627,117.3341,0.6173056,456.83295,126.6548,0.4581123,381.54153,145.68726,0.8703644,379.59235,87.54037,0.85456336,462.6745,97.51068,0.7481425,687.97577,109.673096,0.70884156
937,457.5012,220.26006,0.64018327,458.5898,162.94557,0.8414088,415.44144,173.61302,0.9919517,433.35315,151.90375,0.8316615,414.97992,123.77787,0.5758339,452.08685,119.53043,0.48629445,380.93634,147.4935,0.8536879,382.15167,88.42815,0.8267018,462.97372,98.0497,0.81221896,688.11365,109.74803,0.7192937
938,457.04355,224.16228,0.69977283,456.5554,165.39662,0.9046045,415.0601,177.92438,1.0,431.13742,155.6237,0.80418694,411.9971,130.07112,0.589795,454.41205,130.6951,0.46957105,379.5517,152.19168,0.9050884,381.8616,90.50056,0.88132405,463.446,98.91187,0.80116725,364.55212,794.9812,0.7301829
939,460.31198,224.78082,0.7932733,456.81226,165.76357,1.0,415.28036,179.06783,1.0,433.39035,156.73032,0.8294914,413.9494,132.02364,0.59684294,456.9449,133.01611,0.55258495,379.6696,152.06056,0.9274013,382.5397,93.32145,0.8613103,463.42303,99.01587,0.7707877,687.8344,109.930786,0.72747445
940,460.55453,224.74718,0.7606657,457.78177,168.52165,0.94023716,414.49866,179.62004,1.0,432.716,156.75027,0.7902988,415.33768,132.27472,0.60008097,463.44672,136.86153,0.6492404,378.84366,152.56664,0.95136243,384.0377,94.347046,0.9056159,462.9751,98.69812,0.7754321,687.6586,110.054634,0.7045795
941,460.89774,223.68626,0.7668156,458.0402,169.491,0.893979,414.0825,179.63141,1.0,432.9894,156.33002,0.82796466,415.52548,132.00998,0.59535104,464.44305,139.0133,0.65523976,378.28925,152.16429,0.9430053,384.11093,93.783806,0.90144724,463.14346,98.62162,0.7903526,687.94244,110.16466,0.7118236
942,460.77014,223.61206,0.75063646,457.92172,169.6929,0.8735281,413.84378,179.81465,1.0,432.76398,156.62364,0.8153666,415.62354,131.78583,0.5954943,463.49136,137.58763,0.6477599,377.09595,153.69304,0.9386871,384.07822,93.81429,0.8943308,463.1626,98.55632,0.80186945,687.9299,110.040245,0.7238671
943,462.27966,223.47809,0.7454149,457.86847,169.50266,0.8798723,413.9506,179.63242,1.0,432.93307,156.22064,0.81469053,415.48904,130.69966,0.5742478,463.16373,136.9347,0.64792025,377.12613,153.55302,0.9416904,383.99777,93.0309,0.87417454,463.31805,98.56057,0.79013944,365.00854,794.5999,0.7327393
944,460.92615,225.8231,0.7389458,457.59814,168.95412,0.8953716,413.60202,179.48653,1.0,432.20615,155.89906,0.80727226,417.60208,130.56923,0.5939803,464.4686,138.69257,0.6460335,376.64987,153.16371,0.94428277,384.1899,92.25694,0.85969317,463.18243,98.88437,0.79277724,688.23627,110.0109,0.69982326
945,462.67126,223.28549,0.7205411,457.83633,169.38942,0.887477,414.3942,179.6203,1.0,432.61728,156.33348,0.8136139,418.22748,130.33897,0.5811711,464.63983,139.0806,0.64225,376.65567,152.81656,0.9260673,384.5691,91.389755,0.90819085,463.34586,98.796616,0.7963254,688.1815,109.86407,0.7026768
946,462.16312,223.77393,0.7158448,458.07303,169.64462,0.87387085,414.83517,179.87166,1.0,432.86783,156.57298,0.7972353,417.4547,130.37659,0.59320456,464.69147,139.19026,0.63411504,376.5774,152.98622,0.9226885,384.3177,91.08885,0.8988467,463.5702,98.98074,0.7939901,688.2434,110.02558,0.7082873
947,462.25977,223.70271,0.75500065,457.41446,169.16711,0.9053317,414.26062,179.56406,1.0,432.26318,155.67424,0.82317674,417.42056,130.18071,0.5950768,464.5104,138.88753,0.63363695,377.9096,150.00432,0.8925703,384.94507,91.20847,0.91124153,463.50015,98.99606,0.7975823,688.3496,110.05107,0.70587856
948,459.28574,227.82759,0.85572535,456.75916,168.57033,0.9550363,413.04788,178.06479,0.9932402,432.5211,154.10268,0.8549386,417.3513,129.06703,0.59443045,461.89008,135.16179,0.62613267,377.90512,149.44865,0.88131404,384.30807,92.290886,0.8832466,463.68964,99.38166,0.7950263,365.84152,795.17145,0.71527165
